shipment_sk,shipment_id,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,shipped_at_sk,delivered_at_sk,carrier,tracking_number,status,shipping_fee
10148,9000010147,1000010147,16,2,3,3,3,1059045,1059045,1060485,PICKUP,-1,DELIVERED,0.0
10149,9000010148,1000010148,1491,2,2,2,2,526986,-1,-1,PICKUP,-1,CANCELLED,0.0
10150,9000010149,1000010149,404,2,1,1,1,1061374,1061374,1062814,PICKUP,-1,DELIVERED,0.0
10151,9000010150,1000010150,177,1,-1,-1,631,1153797,1155237,1162437,Correo Argentino,TRK-JY62QI9T6A,DELIVERED,1500.0
10152,9000010151,1000010151,1445,1,-1,-1,2863,697035,698475,701355,Correo Argentino,TRK-4FZ2CM8ZQ0,DELIVERED,900.0
10153,9000010152,1000010152,409,1,-1,-1,1969,483517,484957,490717,Correo Argentino,TRK-QFBD1R5NTF,DELIVERED,900.0
10154,9000010153,1000010153,1073,2,4,4,4,480299,480299,481739,PICKUP,-1,DELIVERED,0.0
10155,9000010154,1000010154,692,2,4,4,4,574698,574698,576138,PICKUP,-1,SHIPPED,0.0
10156,9000010155,1000010155,1230,1,-1,-1,1612,577811,579251,583571,Correo Argentino,TRK-QERBNQZRJ6,DELIVERED,1200.0
10157,9000010156,1000010156,1488,1,-1,-1,175,748360,749800,755560,Correo Argentino,TRK-STETHXOO17,DELIVERED,900.0
10158,9000010157,1000010157,1203,1,-1,-1,1524,955378,956818,965458,Correo Argentino,TRK-E34CUL1OUJ,DELIVERED,900.0
10159,9000010158,1000010158,46,1,-1,-1,20,1064400,1065840,1068720,Correo Argentino,TRK-I50NQ2CQSK,DELIVERED,900.0
10160,9000010159,1000010159,757,1,-1,-1,2053,1247811,1249251,1253571,Correo Argentino,TRK-M1E0AJEFZR,DELIVERED,900.0
10161,9000010160,1000010160,248,1,-1,-1,3078,399166,400606,407806,Correo Argentino,TRK-4LLRQWS35G,DELIVERED,1200.0
10162,9000010161,1000010161,1107,2,3,3,3,955314,955314,956754,PICKUP,-1,DELIVERED,0.0
10163,9000010162,1000010162,1158,2,3,3,3,672775,672775,674215,PICKUP,-1,DELIVERED,0.0
10164,9000010163,1000010163,102,1,-1,-1,2806,948233,949673,956873,Correo Argentino,TRK-Y86X7EH8XK,SHIPPED,900.0
10165,9000010164,1000010164,1250,1,-1,-1,1987,1103599,1105039,1109359,Correo Argentino,TRK-EGTB3LPILR,SHIPPED,1500.0
10166,9000010165,1000010165,100,2,4,4,4,356282,356282,357722,PICKUP,-1,DELIVERED,0.0
10167,9000010166,1000010166,40,1,-1,-1,2477,504759,506199,513399,Correo Argentino,TRK-DBAJR6X2JO,DELIVERED,900.0
10168,9000010167,1000010167,956,1,-1,-1,2563,993169,994609,997489,Correo Argentino,TRK-PG8VTV9VYV,DELIVERED,1200.0
10169,9000010168,1000010168,1463,1,-1,-1,502,941107,942547,945427,Correo Argentino,TRK-81YMEHRUBS,DELIVERED,1200.0
10170,9000010169,1000010169,1247,2,2,2,2,1002010,1002010,1003450,PICKUP,-1,DELIVERED,0.0
10171,9000010170,1000010170,356,1,-1,-1,2777,1123094,1124534,1130294,Correo Argentino,TRK-UCM6IZ2FMJ,DELIVERED,1200.0
10172,9000010171,1000010171,69,1,-1,-1,1454,532937,534377,538697,Correo Argentino,TRK-7VL8YTMFI3,DELIVERED,1200.0
10173,9000010172,1000010172,1428,2,2,2,2,680110,680110,681550,PICKUP,-1,DELIVERED,0.0
10174,9000010173,1000010173,1015,1,-1,-1,1932,481661,483101,485981,Correo Argentino,TRK-ENND3VKHKA,DELIVERED,900.0
10175,9000010174,1000010174,57,1,-1,-1,2854,944128,945568,949888,Correo Argentino,TRK-H5TTQIWU67,DELIVERED,900.0
10176,9000010175,1000010175,864,1,-1,-1,166,1227349,1228789,1233109,Correo Argentino,TRK-LU4J6P720N,DELIVERED,1500.0
10177,9000010176,1000010176,1175,1,-1,-1,2518,421317,422757,429957,Correo Argentino,TRK-6OO4Q4ZTZL,DELIVERED,900.0
10178,9000010177,1000010177,981,1,-1,-1,1880,1191270,1192710,1199910,Correo Argentino,TRK-WSGJS56I22,DELIVERED,1200.0
10179,9000010178,1000010178,585,1,-1,-1,1887,521535,522975,528735,Correo Argentino,TRK-FTEI3SKZU4,DELIVERED,1500.0
10180,9000010179,1000010179,1317,1,-1,-1,1290,602164,603604,609364,Correo Argentino,TRK-Z4UO7MSW2E,DELIVERED,0.0
10181,9000010180,1000010180,798,2,4,4,4,687432,687432,688872,PICKUP,-1,READY,0.0
10182,9000010181,1000010181,149,1,-1,-1,1200,687535,688975,693295,Correo Argentino,TRK-FT1MO3X8H5,DELIVERED,1200.0
10183,9000010182,1000010182,690,1,-1,-1,45,1111063,1112503,1115383,Correo Argentino,TRK-DGAZ7C67GY,DELIVERED,900.0
10184,9000010183,1000010183,1384,1,-1,-1,168,648018,649458,655218,Correo Argentino,TRK-GCUONZ7KNX,DELIVERED,1200.0
10185,9000010184,1000010184,750,2,1,1,1,843381,843381,844821,PICKUP,-1,DELIVERED,0.0
10186,9000010185,1000010185,874,2,3,3,3,1103266,1103266,1104706,PICKUP,-1,DELIVERED,0.0
10187,9000010186,1000010186,282,1,-1,-1,3156,964149,965589,968469,Correo Argentino,TRK-LPDYFQMC9B,DELIVERED,900.0
10188,9000010187,1000010187,75,2,1,1,1,1160259,1160259,1161699,PICKUP,-1,DELIVERED,0.0
10189,9000010188,1000010188,994,1,-1,-1,3145,441926,443366,447686,Correo Argentino,TRK-7F6BQIHCP1,DELIVERED,1200.0
10190,9000010189,1000010189,634,1,-1,-1,404,479831,481271,488471,Correo Argentino,TRK-JHHIN4G1DR,SHIPPED,900.0
10191,9000010190,1000010190,748,1,-1,-1,2345,1039652,1041092,1043972,Correo Argentino,TRK-VR287GPVGJ,DELIVERED,900.0
10192,9000010191,1000010191,835,2,2,2,2,450603,450603,452043,PICKUP,-1,DELIVERED,0.0
10193,9000010192,1000010192,11,1,-1,-1,3177,793632,795072,797952,Correo Argentino,TRK-OK1D1YOU3L,SHIPPED,900.0
10194,9000010193,1000010193,688,1,-1,-1,349,541420,542860,548620,Correo Argentino,TRK-GTMJOXDJBC,DELIVERED,1200.0
10195,9000010194,1000010194,1460,1,-1,-1,1066,1269281,1270721,1277921,Correo Argentino,TRK-DQ8WQLGM4C,DELIVERED,900.0
10196,9000010195,1000010195,1406,1,-1,-1,1604,1233538,1234978,1242178,Correo Argentino,TRK-9FM9VGDQ49,DELIVERED,1200.0
10197,9000010196,1000010196,334,2,1,1,1,631503,-1,-1,PICKUP,-1,CANCELLED,0.0
10198,9000010197,1000010197,880,1,-1,-1,2136,727592,729032,739112,Correo Argentino,TRK-DHK1L21LAK,DELIVERED,1500.0
10199,9000010198,1000010198,814,2,4,4,4,373440,373440,374880,PICKUP,-1,DELIVERED,0.0
10200,9000010199,1000010199,1162,1,-1,-1,2522,485974,487414,494614,Correo Argentino,TRK-LG15MM88NC,DELIVERED,1200.0
10201,9000010200,1000010200,867,2,3,3,3,911021,911021,912461,PICKUP,-1,DELIVERED,0.0
10202,9000010201,1000010201,682,2,1,1,1,405279,405279,406719,PICKUP,-1,DELIVERED,0.0
10203,9000010202,1000010202,294,1,-1,-1,1751,475059,476499,482259,Correo Argentino,TRK-3GB9FDEJRT,DELIVERED,0.0
10204,9000010203,1000010203,1061,2,4,4,4,1061326,1061326,1062766,PICKUP,-1,DELIVERED,0.0
10205,9000010204,1000010204,601,2,4,4,4,1236424,1236424,1237864,PICKUP,-1,DELIVERED,0.0
10206,9000010205,1000010205,676,1,-1,-1,2424,493829,495269,501029,Correo Argentino,TRK-6DQUD9U6FM,DELIVERED,1200.0
10207,9000010206,1000010206,232,1,-1,-1,1017,712716,714156,717036,Correo Argentino,TRK-RUH2ZH8NTW,SHIPPED,1200.0
10208,9000010207,1000010207,417,1,-1,-1,3184,363133,364573,367453,Correo Argentino,TRK-JEBVMXSWTS,DELIVERED,900.0
10209,9000010208,1000010208,393,1,-1,-1,1854,793307,794747,801947,Correo Argentino,TRK-LE5QNTCFHP,SHIPPED,1200.0
10210,9000010209,1000010209,556,2,4,4,4,890757,890757,892197,PICKUP,-1,SHIPPED,0.0
10211,9000010210,1000010210,1029,2,4,4,4,752443,752443,753883,PICKUP,-1,DELIVERED,0.0
10212,9000010211,1000010211,588,1,-1,-1,558,1156682,1158122,1162442,Correo Argentino,TRK-RMOADEJFA3,DELIVERED,1500.0
10213,9000010212,1000010212,980,2,2,2,2,654418,654418,655858,PICKUP,-1,SHIPPED,0.0
10214,9000010213,1000010213,118,1,-1,-1,1275,831227,832667,841307,Correo Argentino,TRK-3RDMGSDUTV,DELIVERED,1500.0
10215,9000010214,1000010214,677,1,-1,-1,2684,948576,950016,955776,Correo Argentino,TRK-47D81A4Q04,DELIVERED,900.0
10216,9000010215,1000010215,26,1,-1,-1,1985,950011,951451,954331,Correo Argentino,TRK-1R7BMGC6XE,DELIVERED,0.0
10217,9000010216,1000010216,315,1,-1,-1,1720,1210016,1211456,1215776,Correo Argentino,TRK-YYN9JYKXOZ,SHIPPED,1200.0
10218,9000010217,1000010217,867,1,-1,-1,2351,1139355,1140795,1143675,Correo Argentino,TRK-D3AZHMR2V3,DELIVERED,1500.0
10219,9000010218,1000010218,147,2,1,1,1,994585,994585,996025,PICKUP,-1,DELIVERED,0.0
10220,9000010219,1000010219,169,2,3,3,3,955568,955568,957008,PICKUP,-1,DELIVERED,0.0
10221,9000010220,1000010220,148,2,3,3,3,1032607,1032607,1034047,PICKUP,-1,DELIVERED,0.0
10222,9000010221,1000010221,1485,1,-1,-1,382,703683,705123,708003,Correo Argentino,TRK-F8O5O2R1KR,DELIVERED,0.0
10223,9000010222,1000010222,986,1,-1,-1,2368,1148178,1149618,1153938,Correo Argentino,TRK-06SCIUMI22,SHIPPED,900.0
10224,9000010223,1000010223,1300,2,2,2,2,643030,643030,644470,PICKUP,-1,DELIVERED,0.0
10225,9000010224,1000010224,904,1,-1,-1,1033,1012896,1014336,1018656,Correo Argentino,TRK-86KGRZ2C3X,DELIVERED,1200.0
10226,9000010225,1000010225,714,1,-1,-1,1727,939479,940919,946679,Correo Argentino,TRK-O7BWF6VLFZ,SHIPPED,900.0
10227,9000010226,1000010226,864,1,-1,-1,165,625918,627358,631678,Correo Argentino,TRK-YZEQKURHLX,SHIPPED,1200.0
10228,9000010227,1000010227,1413,1,-1,-1,1084,971540,972980,975860,Correo Argentino,TRK-762RBLI28I,SHIPPED,1200.0
10229,9000010228,1000010228,496,1,-1,-1,2803,1251859,1253299,1259059,Correo Argentino,TRK-A5XC03O7CX,DELIVERED,1500.0
10230,9000010229,1000010229,1175,1,-1,-1,1283,660830,662270,669470,Correo Argentino,TRK-3JH20NX7HN,SHIPPED,0.0
10231,9000010230,1000010230,1353,2,4,4,4,1125620,1125620,1127060,PICKUP,-1,DELIVERED,0.0
10232,9000010231,1000010231,1207,1,-1,-1,2864,1243961,1245401,1249721,Correo Argentino,TRK-Q64QKRRNMQ,SHIPPED,1200.0
10233,9000010232,1000010232,76,1,-1,-1,2489,1079302,1080742,1083622,Correo Argentino,TRK-RUE88B6N4N,DELIVERED,0.0
10234,9000010233,1000010233,1245,1,-1,-1,1921,408425,409865,415625,Correo Argentino,TRK-R7EQS3AN7Z,DELIVERED,0.0
10235,9000010234,1000010234,1446,1,-1,-1,1445,441694,443134,447454,Correo Argentino,TRK-LGRKZYND69,DELIVERED,0.0
10236,9000010235,1000010235,389,2,2,2,2,505805,505805,507245,PICKUP,-1,DELIVERED,0.0
10237,9000010236,1000010236,480,2,3,3,3,720548,720548,721988,PICKUP,-1,DELIVERED,0.0
10238,9000010237,1000010237,1096,2,3,3,3,832892,832892,834332,PICKUP,-1,DELIVERED,0.0
10239,9000010238,1000010238,46,1,-1,-1,2070,566810,568250,575450,Correo Argentino,TRK-L878HJBHTG,SHIPPED,900.0
10240,9000010239,1000010239,924,2,3,3,3,1000523,1000523,1001963,PICKUP,-1,DELIVERED,0.0
10241,9000010240,1000010240,168,1,-1,-1,471,954808,956248,960568,Correo Argentino,TRK-EPJ7HUM9QP,SHIPPED,0.0
10242,9000010241,1000010241,1117,2,3,3,3,425048,425048,426488,PICKUP,-1,DELIVERED,0.0
10243,9000010242,1000010242,658,1,-1,-1,876,757431,758871,763191,Correo Argentino,TRK-NAIH28CKVO,DELIVERED,0.0
10244,9000010243,1000010243,98,1,-1,-1,2425,535331,536771,543971,Correo Argentino,TRK-74B4Y9ADML,DELIVERED,1200.0
10245,9000010244,1000010244,942,1,-1,-1,2592,470701,-1,-1,Correo Argentino,-1,CANCELLED,0.0
10246,9000010245,1000010245,376,1,-1,-1,1481,631159,-1,-1,Correo Argentino,-1,CANCELLED,900.0
10247,9000010246,1000010246,401,1,-1,-1,583,732708,734148,741348,Correo Argentino,TRK-DMMXUXC1G7,DELIVERED,900.0
10248,9000010247,1000010247,1477,1,-1,-1,3122,826095,827535,831855,Correo Argentino,TRK-42OEIL19CI,DELIVERED,1200.0
10249,9000010248,1000010248,1124,1,-1,-1,2302,583218,584658,588978,Correo Argentino,TRK-GRUQSFK9ZH,DELIVERED,900.0
10250,9000010249,1000010249,446,1,-1,-1,2457,937450,938890,944650,Correo Argentino,TRK-56YEQJ1WSS,DELIVERED,1200.0
10251,9000010250,1000010250,1106,2,2,2,2,514295,514295,515735,PICKUP,-1,DELIVERED,0.0
10252,9000010251,1000010251,1182,2,3,3,3,463193,463193,464633,PICKUP,-1,DELIVERED,0.0
10253,9000010252,1000010252,1433,1,-1,-1,2294,890563,892003,899203,Correo Argentino,TRK-FTM8L0JCC1,DELIVERED,0.0
10254,9000010253,1000010253,298,2,3,3,3,594664,594664,596104,PICKUP,-1,DELIVERED,0.0
10255,9000010254,1000010254,580,2,2,2,2,1137741,1137741,1139181,PICKUP,-1,DELIVERED,0.0
10256,9000010255,1000010255,878,2,2,2,2,734932,734932,736372,PICKUP,-1,DELIVERED,0.0
10257,9000010256,1000010256,671,1,-1,-1,2289,435409,436849,441169,Correo Argentino,TRK-CNLP1Z7LSU,DELIVERED,1200.0
10258,9000010257,1000010257,542,2,3,3,3,1135251,1135251,1136691,PICKUP,-1,DELIVERED,0.0
10259,9000010258,1000010258,215,1,-1,-1,494,494951,496391,499271,Correo Argentino,TRK-COZFM4EK48,DELIVERED,900.0
10260,9000010259,1000010259,69,1,-1,-1,2902,430370,431810,437570,Correo Argentino,TRK-8QAVXQTZU8,READY,900.0
10261,9000010260,1000010260,1414,2,3,3,3,1010437,1010437,1011877,PICKUP,-1,DELIVERED,0.0
10262,9000010261,1000010261,335,1,-1,-1,3159,553167,554607,561807,Correo Argentino,TRK-H3GCT5I8M3,DELIVERED,1500.0
10263,9000010262,1000010262,436,2,4,4,4,980945,980945,982385,PICKUP,-1,DELIVERED,0.0
10264,9000010263,1000010263,1309,1,-1,-1,2422,447864,449304,452184,Correo Argentino,TRK-ZAN40YEH5Z,DELIVERED,900.0
10265,9000010264,1000010264,1085,2,4,4,4,1240107,-1,-1,PICKUP,-1,CANCELLED,0.0
10266,9000010265,1000010265,504,1,-1,-1,2201,834391,835831,843031,Correo Argentino,TRK-EXLZ9FTLV2,SHIPPED,900.0
10267,9000010266,1000010266,12,1,-1,-1,928,988803,990243,994563,Correo Argentino,TRK-RQTPIXK71W,DELIVERED,1200.0
10268,9000010267,1000010267,545,2,1,1,1,1268504,1268504,1269944,PICKUP,-1,SHIPPED,0.0
10269,9000010268,1000010268,162,1,-1,-1,3135,573968,575408,578288,Correo Argentino,TRK-3IX4EHHRES,DELIVERED,900.0
10270,9000010269,1000010269,1399,1,-1,-1,203,980078,981518,987278,Correo Argentino,TRK-2W8V346LJQ,DELIVERED,1200.0
10271,9000010270,1000010270,1309,1,-1,-1,480,792919,794359,798679,Correo Argentino,TRK-MEB8CKZ0YO,SHIPPED,0.0
10272,9000010271,1000010271,1381,1,-1,-1,2012,694961,696401,705041,Correo Argentino,TRK-Z9K4VDHQKZ,SHIPPED,900.0
10273,9000010272,1000010272,662,1,-1,-1,622,524610,526050,528930,Correo Argentino,TRK-MHFWETA8U3,SHIPPED,900.0
10274,9000010273,1000010273,799,1,-1,-1,2812,503493,504933,510693,Correo Argentino,TRK-CMUV9W1P5S,DELIVERED,900.0
10275,9000010274,1000010274,737,1,-1,-1,2910,899053,900493,903373,Correo Argentino,TRK-AMHO9HTQY0,DELIVERED,1500.0
10276,9000010275,1000010275,1124,1,-1,-1,1034,649735,651175,658375,Correo Argentino,TRK-SNMTKRIYRP,DELIVERED,900.0
10277,9000010276,1000010276,452,1,-1,-1,1565,1067301,1068741,1074501,Correo Argentino,TRK-BGDFDF7YI4,DELIVERED,900.0
10278,9000010277,1000010277,599,1,-1,-1,445,1235066,1236506,1242266,Correo Argentino,TRK-L0E7DRWRXV,SHIPPED,1500.0
10279,9000010278,1000010278,1122,1,-1,-1,951,370536,371976,379176,Correo Argentino,TRK-ONNTB5BHPN,DELIVERED,900.0
10280,9000010279,1000010279,94,2,3,3,3,384209,384209,385649,PICKUP,-1,DELIVERED,0.0
10281,9000010280,1000010280,1368,2,3,3,3,953384,953384,954824,PICKUP,-1,DELIVERED,0.0
10282,9000010281,1000010281,1247,1,-1,-1,2116,745854,-1,-1,Correo Argentino,-1,CANCELLED,0.0
10283,9000010282,1000010282,65,2,4,4,4,1021875,1021875,1023315,PICKUP,-1,DELIVERED,0.0
10284,9000010283,1000010283,1182,2,1,1,1,805561,805561,807001,PICKUP,-1,DELIVERED,0.0
10285,9000010284,1000010284,833,1,-1,-1,1340,1115156,1116596,1119476,Correo Argentino,TRK-8ENCHM3DC5,DELIVERED,1200.0
10286,9000010285,1000010285,41,1,-1,-1,2962,451140,-1,-1,Correo Argentino,-1,CANCELLED,0.0
10287,9000010286,1000010286,217,2,3,3,3,373361,373361,374801,PICKUP,-1,SHIPPED,0.0
10288,9000010287,1000010287,479,2,3,3,3,389891,389891,391331,PICKUP,-1,DELIVERED,0.0
10289,9000010288,1000010288,1295,2,1,1,1,1048625,1048625,1050065,PICKUP,-1,DELIVERED,0.0
10290,9000010289,1000010289,644,2,4,4,4,763768,763768,765208,PICKUP,-1,DELIVERED,0.0
10291,9000010290,1000010290,1355,1,-1,-1,2702,481905,483345,490545,Correo Argentino,TRK-Y2XPEOJCSM,DELIVERED,1500.0
10292,9000010291,1000010291,1193,2,4,4,4,470275,470275,471715,PICKUP,-1,DELIVERED,0.0
10293,9000010292,1000010292,324,1,-1,-1,1393,391379,392819,397139,Correo Argentino,TRK-VCJXCWYR53,DELIVERED,0.0
10294,9000010293,1000010293,503,1,-1,-1,2425,827442,828882,833202,Correo Argentino,TRK-6LHG34V45E,DELIVERED,0.0
10295,9000010294,1000010294,455,1,-1,-1,2271,1164993,-1,-1,Correo Argentino,-1,CANCELLED,1200.0
10296,9000010295,1000010295,1072,1,-1,-1,2401,987844,-1,-1,Correo Argentino,-1,CANCELLED,1200.0
10297,9000010296,1000010296,351,1,-1,-1,648,826892,828332,835532,Correo Argentino,TRK-6T9I94P9TW,DELIVERED,1200.0
10298,9000010297,1000010297,175,1,-1,-1,2315,1127276,1128716,1131596,Correo Argentino,TRK-V7M8VDE3OJ,DELIVERED,0.0
10299,9000010298,1000010298,1174,1,-1,-1,2693,856915,858355,861235,Correo Argentino,TRK-67RS5N5VCD,DELIVERED,1200.0
10300,9000010299,1000010299,1182,1,-1,-1,1608,1139276,1140716,1143596,Correo Argentino,TRK-SAQB6CTZXU,DELIVERED,1500.0
10301,9000010300,1000010300,75,2,3,3,3,356276,356276,357716,PICKUP,-1,DELIVERED,0.0
10302,9000010301,1000010301,846,2,4,4,4,723580,723580,725020,PICKUP,-1,SHIPPED,0.0
10303,9000010302,1000010302,855,2,1,1,1,1257786,1257786,1259226,PICKUP,-1,DELIVERED,0.0
10304,9000010303,1000010303,1424,1,-1,-1,1056,952615,954055,959815,Correo Argentino,TRK-330PT942RD,DELIVERED,1200.0
10305,9000010304,1000010304,18,2,4,4,4,543785,543785,545225,PICKUP,-1,DELIVERED,0.0
10306,9000010305,1000010305,797,1,-1,-1,1169,479761,481201,488401,Correo Argentino,TRK-L1NBPRRR0K,DELIVERED,1500.0
10307,9000010306,1000010306,234,1,-1,-1,1591,893532,894972,903612,Correo Argentino,TRK-VSMHJBQQRN,SHIPPED,0.0
10308,9000010307,1000010307,921,2,4,4,4,1236869,1236869,1238309,PICKUP,-1,DELIVERED,0.0
10309,9000010308,1000010308,1293,1,-1,-1,2568,795491,796931,799811,Correo Argentino,TRK-RW0JY2FDEO,DELIVERED,900.0
10310,9000010309,1000010309,78,1,-1,-1,2719,1055199,1056639,1062399,Correo Argentino,TRK-EHJN0AORBV,DELIVERED,900.0
10311,9000010310,1000010310,970,2,2,2,2,853695,853695,855135,PICKUP,-1,DELIVERED,0.0
10312,9000010311,1000010311,27,2,1,1,1,854811,854811,856251,PICKUP,-1,DELIVERED,0.0
10313,9000010312,1000010312,965,1,-1,-1,2964,1077788,1079228,1083548,Correo Argentino,TRK-DIY8XEDP8S,DELIVERED,1200.0
10314,9000010313,1000010313,1463,1,-1,-1,1188,462814,464254,467134,Correo Argentino,TRK-O0PSB0ZLZT,DELIVERED,1200.0
10315,9000010314,1000010314,330,1,-1,-1,2302,911056,912496,918256,Correo Argentino,TRK-ON3239WJ1V,DELIVERED,900.0
10316,9000010315,1000010315,57,2,4,4,4,997243,997243,998683,PICKUP,-1,SHIPPED,0.0
10317,9000010316,1000010316,538,1,-1,-1,79,1188879,1190319,1196079,Correo Argentino,TRK-SM4GWDJ4SA,DELIVERED,900.0
10318,9000010317,1000010317,695,2,1,1,1,402991,402991,404431,PICKUP,-1,SHIPPED,0.0
10319,9000010318,1000010318,948,1,-1,-1,1649,1060884,-1,-1,Correo Argentino,-1,CANCELLED,900.0
10320,9000010319,1000010319,39,2,3,3,3,659894,659894,661334,PICKUP,-1,DELIVERED,0.0
10321,9000010320,1000010320,472,1,-1,-1,1279,471491,472931,480131,Correo Argentino,TRK-FXRED9IAD4,DELIVERED,1200.0
10322,9000010321,1000010321,1347,2,3,3,3,506902,506902,508342,PICKUP,-1,DELIVERED,0.0
10323,9000010322,1000010322,582,2,2,2,2,1262077,1262077,1263517,PICKUP,-1,SHIPPED,0.0
10324,9000010323,1000010323,271,1,-1,-1,1500,772896,774336,778656,Correo Argentino,TRK-XIQPC5JRJT,DELIVERED,0.0
10325,9000010324,1000010324,87,1,-1,-1,1888,412484,413924,418244,Correo Argentino,TRK-LXIWRG9GOF,DELIVERED,900.0
10326,9000010325,1000010325,1150,1,-1,-1,462,1177542,1178982,1183302,Correo Argentino,TRK-BXSPTX2S2D,DELIVERED,900.0
10327,9000010326,1000010326,1298,2,1,1,1,849717,849717,851157,PICKUP,-1,DELIVERED,0.0
10328,9000010327,1000010327,115,1,-1,-1,2700,639091,640531,643411,Correo Argentino,TRK-8537R3U591,DELIVERED,900.0
10329,9000010328,1000010328,672,1,-1,-1,40,1051230,1052670,1059870,Correo Argentino,TRK-WEMV6RO6X9,DELIVERED,1500.0
10330,9000010329,1000010329,1379,1,-1,-1,2213,1139409,1140849,1148049,Correo Argentino,TRK-VQUH0F1FUB,DELIVERED,1200.0
10331,9000010330,1000010330,956,1,-1,-1,2639,1003062,1004502,1007382,Correo Argentino,TRK-KW5M480W4P,DELIVERED,1500.0
10332,9000010331,1000010331,1177,2,1,1,1,546039,546039,547479,PICKUP,-1,DELIVERED,0.0
10333,9000010332,1000010332,476,2,4,4,4,1241454,1241454,1242894,PICKUP,-1,SHIPPED,0.0
10334,9000010333,1000010333,1393,1,-1,-1,45,782182,783622,786502,Correo Argentino,TRK-S66V5Y3SEZ,DELIVERED,1500.0
10335,9000010334,1000010334,311,2,1,1,1,577882,577882,579322,PICKUP,-1,DELIVERED,0.0
10336,9000010335,1000010335,546,2,1,1,1,1119635,1119635,1121075,PICKUP,-1,DELIVERED,0.0
10337,9000010336,1000010336,187,1,-1,-1,664,618919,620359,623239,Correo Argentino,TRK-NELXNDFLBQ,DELIVERED,1200.0
10338,9000010337,1000010337,515,2,4,4,4,957095,957095,958535,PICKUP,-1,DELIVERED,0.0
10339,9000010338,1000010338,641,2,4,4,4,1181265,1181265,1182705,PICKUP,-1,DELIVERED,0.0
10340,9000010339,1000010339,1169,1,-1,-1,2880,1088287,1089727,1092607,Correo Argentino,TRK-1J5WIGVC7N,DELIVERED,900.0
10341,9000010340,1000010340,459,2,4,4,4,517517,517517,518957,PICKUP,-1,DELIVERED,0.0
10342,9000010341,1000010341,190,1,-1,-1,1408,1067152,1068592,1071472,Correo Argentino,TRK-A4NMG3A7UR,SHIPPED,1200.0
10343,9000010342,1000010342,781,1,-1,-1,1414,1113492,1114932,1119252,Correo Argentino,TRK-NPSZ4X5B1G,DELIVERED,1500.0
10344,9000010343,1000010343,581,2,1,1,1,1203675,1203675,1205115,PICKUP,-1,DELIVERED,0.0
10345,9000010344,1000010344,1105,1,-1,-1,1496,776882,778322,782642,Correo Argentino,TRK-O1XULT7FY3,DELIVERED,900.0
10346,9000010345,1000010345,1144,1,-1,-1,2533,1035259,1036699,1041019,Correo Argentino,TRK-3XEMZJOJGT,DELIVERED,900.0
10347,9000010346,1000010346,359,1,-1,-1,831,729222,730662,736422,Correo Argentino,TRK-LATQFF0TZF,SHIPPED,900.0
10348,9000010347,1000010347,517,1,-1,-1,2059,466885,468325,474085,Correo Argentino,TRK-Z01OY3TFDK,SHIPPED,1200.0
10349,9000010348,1000010348,589,1,-1,-1,1743,567078,568518,575718,Correo Argentino,TRK-VF73RUIM0K,DELIVERED,1200.0
10350,9000010349,1000010349,777,2,3,3,3,768656,768656,770096,PICKUP,-1,SHIPPED,0.0
10351,9000010350,1000010350,67,1,-1,-1,8,1076742,-1,-1,Correo Argentino,-1,CANCELLED,0.0
10352,9000010351,1000010351,1268,2,1,1,1,594588,-1,-1,PICKUP,-1,CANCELLED,0.0
10353,9000010352,1000010352,121,2,4,4,4,587789,587789,589229,PICKUP,-1,DELIVERED,0.0
10354,9000010353,1000010353,140,1,-1,-1,3119,984898,986338,989218,Correo Argentino,TRK-1B68PNUT2Q,DELIVERED,900.0
10355,9000010354,1000010354,1453,1,-1,-1,1376,475925,477365,480245,Correo Argentino,TRK-XI7ESDILCP,DELIVERED,900.0
10356,9000010355,1000010355,1337,2,1,1,1,509559,509559,510999,PICKUP,-1,DELIVERED,0.0
10357,9000010356,1000010356,1223,2,4,4,4,520016,520016,521456,PICKUP,-1,DELIVERED,0.0
10358,9000010357,1000010357,897,1,-1,-1,3023,375588,-1,-1,Correo Argentino,-1,CANCELLED,900.0
10359,9000010358,1000010358,1098,1,-1,-1,1206,452779,-1,-1,Correo Argentino,-1,CANCELLED,0.0
10360,9000010359,1000010359,1134,2,3,3,3,983950,983950,985390,PICKUP,-1,DELIVERED,0.0
10361,9000010360,1000010360,679,2,4,4,4,1078075,1078075,1079515,PICKUP,-1,DELIVERED,0.0
10362,9000010361,1000010361,672,1,-1,-1,894,1240294,1241734,1244614,Correo Argentino,TRK-V9WX720W9I,DELIVERED,900.0
10363,9000010362,1000010362,1405,1,-1,-1,145,1260844,1262284,1265164,Correo Argentino,TRK-IPECC00AM4,DELIVERED,900.0
10364,9000010363,1000010363,922,2,3,3,3,398634,398634,400074,PICKUP,-1,SHIPPED,0.0
10365,9000010364,1000010364,33,1,-1,-1,1000,592815,594255,598575,Correo Argentino,TRK-FLF1H4K2YU,DELIVERED,900.0
10366,9000010365,1000010365,109,2,4,4,4,941843,941843,943283,PICKUP,-1,DELIVERED,0.0
10367,9000010366,1000010366,423,1,-1,-1,3104,1157893,1159333,1165093,Correo Argentino,TRK-JPIWLZDSXL,DELIVERED,1200.0
