order_item_sk,order_item_id,order_id,product_sk,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,quantity,unit_price,discount_amount,line_total,status,currency_code,tax_amount,shipping_fee
13802,5000013801,1000010268,1,162,1,-1,-1,3135,573968,1,13200.0,660.0,12540.0,FULFILLED,ARS,2633.4,900.0
13803,5000013802,1000010269,2,1399,1,-1,-1,203,980078,3,13500.0,810.0,39690.0,FULFILLED,ARS,11421.9,1200.0
13804,5000013803,1000010269,2,1399,1,-1,-1,203,980078,1,15000.0,300.0,14700.0,FULFILLED,ARS,11421.9,1200.0
13805,5000013804,1000010270,1,1309,1,-1,-1,480,792919,2,12000.0,1200.0,22800.0,PAID,ARS,4788.0,0.0
13806,5000013805,1000010271,2,1381,1,-1,-1,2012,694961,3,15000.0,4500.0,40500.0,PAID,ARS,8505.0,900.0
13807,5000013806,1000010272,1,662,1,-1,-1,622,524610,2,12000.0,480.0,23520.0,PAID,ARS,7774.2,900.0
13808,5000013807,1000010272,2,662,1,-1,-1,622,524610,1,15000.0,1500.0,13500.0,PAID,ARS,7774.2,900.0
13809,5000013808,1000010273,2,799,1,-1,-1,2812,503493,2,15000.0,0.0,30000.0,FULFILLED,ARS,6300.0,900.0
13810,5000013809,1000010274,2,737,1,-1,-1,2910,899053,2,15000.0,600.0,29400.0,FULFILLED,ARS,8643.6,1500.0
13811,5000013810,1000010274,1,737,1,-1,-1,2910,899053,1,12000.0,240.0,11760.0,FULFILLED,ARS,8643.6,1500.0
13812,5000013811,1000010275,1,1124,1,-1,-1,1034,649735,2,13200.0,0.0,26400.0,FULFILLED,ARS,5544.0,900.0
13813,5000013812,1000010276,1,452,1,-1,-1,1565,1067301,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,900.0
13814,5000013813,1000010277,1,599,1,-1,-1,445,1235066,3,12000.0,720.0,35280.0,PAID,ARS,7408.8,1500.0
13815,5000013814,1000010278,1,1122,1,-1,-1,951,370536,1,10800.0,540.0,10260.0,FULFILLED,ARS,2154.6,900.0
13816,5000013815,1000010279,1,94,2,3,3,3,384209,1,12000.0,600.0,11400.0,FULFILLED,ARS,11655.0,0.0
13817,5000013816,1000010279,2,94,2,3,3,3,384209,3,15000.0,900.0,44100.0,FULFILLED,ARS,11655.0,0.0
13818,5000013817,1000010280,2,1368,2,3,3,3,953384,1,16500.0,825.0,15675.0,FULFILLED,ARS,3291.75,0.0
13819,5000013818,1000010281,1,1247,1,-1,-1,2116,745854,3,12600.0,0.0,37800.0,CANCELLED,ARS,7938.0,0.0
13820,5000013819,1000010282,2,65,2,4,4,4,1021875,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,0.0
13821,5000013820,1000010283,1,1182,2,1,1,1,805561,2,13200.0,2640.0,23760.0,FULFILLED,ARS,4989.6,0.0
13822,5000013821,1000010284,1,833,1,-1,-1,1340,1115156,1,12000.0,600.0,11400.0,REFUNDED,ARS,9954.0,1200.0
13823,5000013822,1000010284,1,833,1,-1,-1,1340,1115156,3,12000.0,0.0,36000.0,REFUNDED,ARS,9954.0,1200.0
13824,5000013823,1000010285,1,41,1,-1,-1,2962,451140,2,12000.0,0.0,24000.0,CANCELLED,ARS,5040.0,0.0
13825,5000013824,1000010286,1,217,2,3,3,3,373361,2,12000.0,480.0,23520.0,PAID,ARS,10372.32,0.0
13826,5000013825,1000010286,1,217,2,3,3,3,373361,2,13200.0,528.0,25872.0,PAID,ARS,10372.32,0.0
13827,5000013826,1000010287,1,479,2,3,3,3,389891,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,0.0
13828,5000013827,1000010288,1,1295,2,1,1,1,1048625,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,0.0
13829,5000013828,1000010289,2,644,2,4,4,4,763768,2,16500.0,0.0,33000.0,FULFILLED,ARS,6930.0,0.0
13830,5000013829,1000010290,2,1355,1,-1,-1,2702,481905,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,1500.0
13831,5000013830,1000010291,2,1193,2,4,4,4,470275,1,16500.0,330.0,16170.0,FULFILLED,ARS,3395.7,0.0
13832,5000013831,1000010292,1,324,1,-1,-1,1393,391379,2,10800.0,1080.0,20520.0,FULFILLED,ARS,4309.2,0.0
13833,5000013832,1000010293,2,503,1,-1,-1,2425,827442,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,0.0
13834,5000013833,1000010294,1,455,1,-1,-1,2271,1164993,3,10800.0,1620.0,30780.0,CANCELLED,ARS,10909.08,1200.0
13835,5000013834,1000010294,1,455,1,-1,-1,2271,1164993,2,10800.0,432.0,21168.0,CANCELLED,ARS,10909.08,1200.0
13836,5000013835,1000010295,2,1072,1,-1,-1,2401,987844,2,15000.0,0.0,30000.0,CANCELLED,ARS,12600.0,1200.0
13837,5000013836,1000010295,2,1072,1,-1,-1,2401,987844,2,15000.0,0.0,30000.0,CANCELLED,ARS,12600.0,1200.0
13838,5000013837,1000010296,1,351,1,-1,-1,648,826892,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,1200.0
13839,5000013838,1000010297,2,175,1,-1,-1,2315,1127276,2,15000.0,0.0,30000.0,FULFILLED,ARS,6300.0,0.0
13840,5000013839,1000010298,1,1174,1,-1,-1,2693,856915,2,13200.0,2640.0,23760.0,FULFILLED,ARS,4989.6,1200.0
13841,5000013840,1000010299,2,1182,1,-1,-1,1608,1139276,3,13500.0,4050.0,36450.0,FULFILLED,ARS,7654.5,1500.0
13842,5000013841,1000010300,2,75,2,3,3,3,356276,3,15000.0,900.0,44100.0,FULFILLED,ARS,18711.0,0.0
13843,5000013842,1000010300,2,75,2,3,3,3,356276,3,15000.0,0.0,45000.0,FULFILLED,ARS,18711.0,0.0
13844,5000013843,1000010301,1,846,2,4,4,4,723580,3,12000.0,3600.0,32400.0,PAID,ARS,6804.0,0.0
13845,5000013844,1000010302,2,855,2,1,1,1,1257786,2,16500.0,0.0,33000.0,FULFILLED,ARS,14112.0,0.0
13846,5000013845,1000010302,1,855,2,1,1,1,1257786,3,12000.0,1800.0,34200.0,FULFILLED,ARS,14112.0,0.0
13847,5000013846,1000010303,1,1424,1,-1,-1,1056,952615,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,1200.0
13848,5000013847,1000010304,1,18,2,4,4,4,543785,2,10800.0,1080.0,20520.0,FULFILLED,ARS,8845.2,0.0
13849,5000013848,1000010304,1,18,2,4,4,4,543785,2,12000.0,2400.0,21600.0,FULFILLED,ARS,8845.2,0.0
13850,5000013849,1000010305,2,797,1,-1,-1,1169,479761,1,16500.0,825.0,15675.0,FULFILLED,ARS,3291.75,1500.0
13851,5000013850,1000010306,1,234,1,-1,-1,1591,893532,2,12000.0,2400.0,21600.0,PAID,ARS,9576.0,0.0
13852,5000013851,1000010306,1,234,1,-1,-1,1591,893532,2,12000.0,0.0,24000.0,PAID,ARS,9576.0,0.0
13853,5000013852,1000010307,2,921,2,4,4,4,1236869,1,15000.0,1500.0,13500.0,FULFILLED,ARS,7371.0,0.0
13854,5000013853,1000010307,1,921,2,4,4,4,1236869,2,12000.0,2400.0,21600.0,FULFILLED,ARS,7371.0,0.0
13855,5000013854,1000010308,1,1293,1,-1,-1,2568,795491,2,10800.0,1080.0,20520.0,FULFILLED,ARS,4309.2,900.0
13856,5000013855,1000010309,1,78,1,-1,-1,2719,1055199,3,10800.0,3240.0,29160.0,FULFILLED,ARS,6123.6,900.0
13857,5000013856,1000010310,1,970,2,2,2,2,853695,1,10800.0,1080.0,9720.0,FULFILLED,ARS,2041.2,0.0
13858,5000013857,1000010311,2,27,2,1,1,1,854811,2,15750.0,3150.0,28350.0,FULFILLED,ARS,5953.5,0.0
13859,5000013858,1000010312,1,965,1,-1,-1,2964,1077788,3,12600.0,1890.0,35910.0,FULFILLED,ARS,7541.1,1200.0
13860,5000013859,1000010313,2,1463,1,-1,-1,1188,462814,2,15750.0,3150.0,28350.0,FULFILLED,ARS,11623.5,1200.0
13861,5000013860,1000010313,2,1463,1,-1,-1,1188,462814,2,13500.0,0.0,27000.0,FULFILLED,ARS,11623.5,1200.0
13862,5000013861,1000010314,1,330,1,-1,-1,2302,911056,2,12000.0,1200.0,22800.0,FULFILLED,ARS,11403.0,900.0
13863,5000013862,1000010314,2,330,1,-1,-1,2302,911056,2,15750.0,0.0,31500.0,FULFILLED,ARS,11403.0,900.0
13864,5000013863,1000010315,1,57,2,4,4,4,997243,1,12600.0,630.0,11970.0,PAID,ARS,16279.2,0.0
13865,5000013864,1000010315,1,57,2,4,4,4,997243,2,12000.0,1200.0,22800.0,PAID,ARS,16279.2,0.0
13866,5000013865,1000010315,2,57,2,4,4,4,997243,3,15000.0,2250.0,42750.0,PAID,ARS,16279.2,0.0
13867,5000013866,1000010316,1,538,1,-1,-1,79,1188879,2,12000.0,0.0,24000.0,FULFILLED,ARS,11214.0,900.0
13868,5000013867,1000010316,2,538,1,-1,-1,79,1188879,1,15000.0,300.0,14700.0,FULFILLED,ARS,11214.0,900.0
13869,5000013868,1000010316,2,538,1,-1,-1,79,1188879,1,15000.0,300.0,14700.0,FULFILLED,ARS,11214.0,900.0
13870,5000013869,1000010317,1,695,2,1,1,1,402991,1,12000.0,1200.0,10800.0,PAID,ARS,2268.0,0.0
13871,5000013870,1000010318,1,948,1,-1,-1,1649,1060884,1,10800.0,540.0,10260.0,CANCELLED,ARS,10659.6,900.0
13872,5000013871,1000010318,2,948,1,-1,-1,1649,1060884,3,15000.0,4500.0,40500.0,CANCELLED,ARS,10659.6,900.0
13873,5000013872,1000010319,1,39,2,3,3,3,659894,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,0.0
13874,5000013873,1000010320,2,472,1,-1,-1,1279,471491,2,15000.0,1500.0,28500.0,FULFILLED,ARS,5985.0,1200.0
13875,5000013874,1000010321,2,1347,2,3,3,3,506902,2,13500.0,540.0,26460.0,REFUNDED,ARS,10344.6,0.0
13876,5000013875,1000010321,1,1347,2,3,3,3,506902,2,12000.0,1200.0,22800.0,REFUNDED,ARS,10344.6,0.0
13877,5000013876,1000010322,1,582,2,2,2,2,1262077,2,12000.0,2400.0,21600.0,PAID,ARS,4536.0,0.0
13878,5000013877,1000010323,1,271,1,-1,-1,1500,772896,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,0.0
13879,5000013878,1000010324,1,87,1,-1,-1,1888,412484,3,10800.0,648.0,31752.0,FULFILLED,ARS,11854.08,900.0
13880,5000013879,1000010324,1,87,1,-1,-1,1888,412484,2,12600.0,504.0,24696.0,FULFILLED,ARS,11854.08,900.0
13881,5000013880,1000010325,1,1150,1,-1,-1,462,1177542,3,12600.0,3780.0,34020.0,FULFILLED,ARS,7144.2,900.0
13882,5000013881,1000010326,2,1298,2,1,1,1,849717,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,0.0
13883,5000013882,1000010327,2,115,1,-1,-1,2700,639091,1,15000.0,750.0,14250.0,FULFILLED,ARS,2992.5,900.0
13884,5000013883,1000010328,2,672,1,-1,-1,40,1051230,2,15000.0,0.0,30000.0,FULFILLED,ARS,6300.0,1500.0
13885,5000013884,1000010329,1,1379,1,-1,-1,2213,1139409,3,12000.0,1800.0,34200.0,FULFILLED,ARS,12368.16,1200.0
13886,5000013885,1000010329,1,1379,1,-1,-1,2213,1139409,2,12600.0,504.0,24696.0,FULFILLED,ARS,12368.16,1200.0
13887,5000013886,1000010330,1,956,1,-1,-1,2639,1003062,1,10800.0,0.0,10800.0,FULFILLED,ARS,13517.28,1500.0
13888,5000013887,1000010330,1,956,1,-1,-1,2639,1003062,2,10800.0,432.0,21168.0,FULFILLED,ARS,13517.28,1500.0
13889,5000013888,1000010330,1,956,1,-1,-1,2639,1003062,3,10800.0,0.0,32400.0,FULFILLED,ARS,13517.28,1500.0
13890,5000013889,1000010331,1,1177,2,1,1,1,546039,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,0.0
13891,5000013890,1000010332,1,476,2,4,4,4,1241454,3,12000.0,1800.0,34200.0,PAID,ARS,9450.0,0.0
13892,5000013891,1000010332,1,476,2,4,4,4,1241454,1,12000.0,1200.0,10800.0,PAID,ARS,9450.0,0.0
13893,5000013892,1000010333,2,1393,1,-1,-1,45,782182,2,15000.0,600.0,29400.0,FULFILLED,ARS,6174.0,1500.0
13894,5000013893,1000010334,2,311,2,1,1,1,577882,2,15750.0,630.0,30870.0,FULFILLED,ARS,6482.7,0.0
13895,5000013894,1000010335,2,546,2,1,1,1,1119635,3,15000.0,4500.0,40500.0,FULFILLED,ARS,18333.0,0.0
13896,5000013895,1000010335,1,546,2,1,1,1,1119635,3,12000.0,0.0,36000.0,FULFILLED,ARS,18333.0,0.0
13897,5000013896,1000010335,1,546,2,1,1,1,1119635,1,12000.0,1200.0,10800.0,FULFILLED,ARS,18333.0,0.0
13898,5000013897,1000010336,1,187,1,-1,-1,664,618919,3,12000.0,0.0,36000.0,FULFILLED,ARS,12600.0,1200.0
13899,5000013898,1000010336,1,187,1,-1,-1,664,618919,2,12000.0,0.0,24000.0,FULFILLED,ARS,12600.0,1200.0
13900,5000013899,1000010337,1,515,2,4,4,4,957095,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,0.0
13901,5000013900,1000010338,1,641,2,4,4,4,1181265,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,0.0
13902,5000013901,1000010339,1,1169,1,-1,-1,2880,1088287,2,12600.0,504.0,24696.0,FULFILLED,ARS,5186.16,900.0
13903,5000013902,1000010340,1,459,2,4,4,4,517517,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,0.0
13904,5000013903,1000010341,1,190,1,-1,-1,1408,1067152,3,12000.0,0.0,36000.0,PAID,ARS,7560.0,1200.0
13905,5000013904,1000010342,1,781,1,-1,-1,1414,1113492,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,1500.0
13906,5000013905,1000010343,1,581,2,1,1,1,1203675,3,12000.0,3600.0,32400.0,FULFILLED,ARS,13608.0,0.0
13907,5000013906,1000010343,1,581,2,1,1,1,1203675,3,12000.0,3600.0,32400.0,FULFILLED,ARS,13608.0,0.0
13908,5000013907,1000010344,2,1105,1,-1,-1,1496,776882,3,15000.0,4500.0,40500.0,FULFILLED,ARS,25363.8,900.0
13909,5000013908,1000010344,1,1105,1,-1,-1,1496,776882,3,12000.0,720.0,35280.0,FULFILLED,ARS,25363.8,900.0
13910,5000013909,1000010344,2,1105,1,-1,-1,1496,776882,3,15000.0,0.0,45000.0,FULFILLED,ARS,25363.8,900.0
13911,5000013910,1000010345,2,1144,1,-1,-1,2533,1035259,3,15000.0,2250.0,42750.0,FULFILLED,ARS,8977.5,900.0
13912,5000013911,1000010346,2,359,1,-1,-1,831,729222,2,15000.0,600.0,29400.0,PAID,ARS,6174.0,900.0
13913,5000013912,1000010347,1,517,1,-1,-1,2059,466885,2,12000.0,1200.0,22800.0,PAID,ARS,10344.6,1200.0
13914,5000013913,1000010347,2,517,1,-1,-1,2059,466885,2,13500.0,540.0,26460.0,PAID,ARS,10344.6,1200.0
13915,5000013914,1000010348,2,589,1,-1,-1,1743,567078,1,15750.0,1575.0,14175.0,FULFILLED,ARS,2976.75,1200.0
13916,5000013915,1000010349,1,777,2,3,3,3,768656,2,12000.0,0.0,24000.0,PAID,ARS,5040.0,0.0
13917,5000013916,1000010350,2,67,1,-1,-1,8,1076742,2,15000.0,600.0,29400.0,CANCELLED,ARS,13715.1,0.0
13918,5000013917,1000010350,1,67,1,-1,-1,8,1076742,3,12600.0,1890.0,35910.0,CANCELLED,ARS,13715.1,0.0
13919,5000013918,1000010351,1,1268,2,1,1,1,594588,1,12600.0,1260.0,11340.0,CANCELLED,ARS,2381.4,0.0
13920,5000013919,1000010352,1,121,2,4,4,4,587789,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,0.0
13921,5000013920,1000010353,1,140,1,-1,-1,3119,984898,3,13200.0,0.0,39600.0,FULFILLED,ARS,8316.0,900.0
13922,5000013921,1000010354,1,1453,1,-1,-1,1376,475925,3,12000.0,0.0,36000.0,FULFILLED,ARS,10647.0,900.0
13923,5000013922,1000010354,2,1453,1,-1,-1,1376,475925,1,15000.0,300.0,14700.0,FULFILLED,ARS,10647.0,900.0
13924,5000013923,1000010355,1,1337,2,1,1,1,509559,3,12000.0,3600.0,32400.0,FULFILLED,ARS,14212.8,0.0
13925,5000013924,1000010355,1,1337,2,1,1,1,509559,3,12000.0,720.0,35280.0,FULFILLED,ARS,14212.8,0.0
13926,5000013925,1000010356,2,1223,2,4,4,4,520016,2,15000.0,3000.0,27000.0,REFUNDED,ARS,5670.0,0.0
13927,5000013926,1000010357,1,897,1,-1,-1,3023,375588,3,12000.0,720.0,35280.0,CANCELLED,ARS,7408.8,900.0
13928,5000013927,1000010358,1,1098,1,-1,-1,1206,452779,3,10800.0,0.0,32400.0,CANCELLED,ARS,6804.0,0.0
13929,5000013928,1000010359,2,1134,2,3,3,3,983950,3,15000.0,0.0,45000.0,FULFILLED,ARS,14490.0,0.0
13930,5000013929,1000010359,1,1134,2,3,3,3,983950,2,12000.0,0.0,24000.0,FULFILLED,ARS,14490.0,0.0
13931,5000013930,1000010360,2,679,2,4,4,4,1078075,1,13500.0,1350.0,12150.0,FULFILLED,ARS,2551.5,0.0
13932,5000013931,1000010361,1,672,1,-1,-1,894,1240294,3,12600.0,0.0,37800.0,FULFILLED,ARS,7938.0,900.0
13933,5000013932,1000010362,1,1405,1,-1,-1,145,1260844,2,12600.0,2520.0,22680.0,FULFILLED,ARS,4762.8,900.0
13934,5000013933,1000010363,2,922,2,3,3,3,398634,3,15750.0,945.0,46305.0,PAID,ARS,9724.05,0.0
13935,5000013934,1000010364,2,33,1,-1,-1,1000,592815,2,15000.0,1500.0,28500.0,REFUNDED,ARS,5985.0,900.0
13936,5000013935,1000010365,2,109,2,4,4,4,941843,3,15000.0,900.0,44100.0,FULFILLED,ARS,9261.0,0.0
13937,5000013936,1000010366,1,423,1,-1,-1,3104,1157893,2,12000.0,480.0,23520.0,FULFILLED,ARS,12530.7,1200.0
13938,5000013937,1000010366,1,423,1,-1,-1,3104,1157893,2,12000.0,0.0,24000.0,FULFILLED,ARS,12530.7,1200.0
13939,5000013938,1000010366,2,423,1,-1,-1,3104,1157893,1,13500.0,1350.0,12150.0,FULFILLED,ARS,12530.7,1200.0
13940,5000013939,1000010367,1,1254,1,-1,-1,1140,960013,3,12000.0,1800.0,34200.0,CANCELLED,ARS,17073.0,1200.0
13941,5000013940,1000010367,2,1254,1,-1,-1,1140,960013,1,15000.0,300.0,14700.0,CANCELLED,ARS,17073.0,1200.0
13942,5000013941,1000010367,1,1254,1,-1,-1,1140,960013,3,12000.0,3600.0,32400.0,CANCELLED,ARS,17073.0,1200.0
13943,5000013942,1000010368,1,895,1,-1,-1,809,1262418,2,12000.0,1200.0,22800.0,FULFILLED,ARS,11251.8,900.0
13944,5000013943,1000010368,1,895,1,-1,-1,809,1262418,3,10800.0,1620.0,30780.0,FULFILLED,ARS,11251.8,900.0
13945,5000013944,1000010369,1,745,2,4,4,4,443627,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,0.0
13946,5000013945,1000010370,2,363,2,4,4,4,545187,3,15750.0,4725.0,42525.0,FULFILLED,ARS,8930.25,0.0
13947,5000013946,1000010371,1,700,2,1,1,1,560556,2,13200.0,0.0,26400.0,FULFILLED,ARS,5544.0,0.0
13948,5000013947,1000010372,2,126,1,-1,-1,2936,388349,2,15750.0,0.0,31500.0,CANCELLED,ARS,6615.0,1200.0
13949,5000013948,1000010373,2,296,2,4,4,4,611394,3,16500.0,2475.0,47025.0,CANCELLED,ARS,9875.25,0.0
13950,5000013949,1000010374,1,185,2,3,3,3,407650,1,12600.0,1260.0,11340.0,CANCELLED,ARS,2381.4,0.0
13951,5000013950,1000010375,2,492,1,-1,-1,426,1142678,3,15000.0,900.0,44100.0,FULFILLED,ARS,11730.6,1500.0
13952,5000013951,1000010375,1,492,1,-1,-1,426,1142678,1,12000.0,240.0,11760.0,FULFILLED,ARS,11730.6,1500.0
13953,5000013952,1000010376,2,745,1,-1,-1,1283,872810,2,15000.0,0.0,30000.0,FULFILLED,ARS,6300.0,1200.0
13954,5000013953,1000010377,2,581,2,3,3,3,1104693,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,0.0
13955,5000013954,1000010378,1,553,2,3,3,3,1135185,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,0.0
13956,5000013955,1000010379,1,386,2,4,4,4,518769,2,10800.0,1080.0,20520.0,FULFILLED,ARS,4309.2,0.0
13957,5000013956,1000010380,2,838,1,-1,-1,815,912951,2,15000.0,3000.0,27000.0,FULFILLED,ARS,11340.0,0.0
13958,5000013957,1000010380,2,838,1,-1,-1,815,912951,2,15000.0,3000.0,27000.0,FULFILLED,ARS,11340.0,0.0
13959,5000013958,1000010381,1,126,2,2,2,2,577721,1,12600.0,630.0,11970.0,FULFILLED,ARS,5600.7,0.0
13960,5000013959,1000010381,2,126,2,2,2,2,577721,1,15000.0,300.0,14700.0,FULFILLED,ARS,5600.7,0.0
13961,5000013960,1000010382,1,866,1,-1,-1,1700,841887,3,12000.0,1800.0,34200.0,PAID,ARS,7182.0,900.0
13962,5000013961,1000010383,2,1010,1,-1,-1,2145,992354,2,15000.0,0.0,30000.0,FULFILLED,ARS,15561.0,900.0
13963,5000013962,1000010383,2,1010,1,-1,-1,2145,992354,3,15000.0,900.0,44100.0,FULFILLED,ARS,15561.0,900.0
13964,5000013963,1000010384,2,224,1,-1,-1,3174,781984,3,15000.0,0.0,45000.0,FULFILLED,ARS,9450.0,900.0
13965,5000013964,1000010385,1,1263,2,3,3,3,813114,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,0.0
13966,5000013965,1000010386,1,570,1,-1,-1,136,958313,3,12600.0,756.0,37044.0,REFUNDED,ARS,7779.24,900.0
13967,5000013966,1000010387,1,650,2,4,4,4,619411,2,12000.0,480.0,23520.0,CANCELLED,ARS,4939.2,0.0
13968,5000013967,1000010388,1,1348,1,-1,-1,2384,947685,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,1500.0
13969,5000013968,1000010389,1,72,2,2,2,2,903541,1,12600.0,252.0,12348.0,REFUNDED,ARS,2593.08,0.0
13970,5000013969,1000010390,2,238,1,-1,-1,813,988738,1,16500.0,1650.0,14850.0,FULFILLED,ARS,5764.5,1200.0
13971,5000013970,1000010390,1,238,1,-1,-1,813,988738,1,12600.0,0.0,12600.0,FULFILLED,ARS,5764.5,1200.0
13972,5000013971,1000010391,2,809,1,-1,-1,2903,442414,1,15750.0,315.0,15435.0,FULFILLED,ARS,12502.35,1200.0
13973,5000013972,1000010391,2,809,1,-1,-1,2903,442414,3,15000.0,900.0,44100.0,FULFILLED,ARS,12502.35,1200.0
13974,5000013973,1000010392,1,542,1,-1,-1,2398,1213994,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,900.0
13975,5000013974,1000010393,2,1471,2,1,1,1,1202950,3,16500.0,0.0,49500.0,FULFILLED,ARS,10395.0,0.0
13976,5000013975,1000010394,2,18,2,4,4,4,1036004,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,0.0
13977,5000013976,1000010395,2,93,1,-1,-1,2881,859273,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,900.0
13978,5000013977,1000010396,2,666,1,-1,-1,657,1190095,3,15000.0,2250.0,42750.0,FULFILLED,ARS,8977.5,1500.0
13979,5000013978,1000010397,2,147,2,2,2,2,410291,3,15000.0,0.0,45000.0,FULFILLED,ARS,9450.0,0.0
13980,5000013979,1000010398,2,168,1,-1,-1,1968,1216016,3,15000.0,4500.0,40500.0,CANCELLED,ARS,25137.0,1200.0
13981,5000013980,1000010398,1,168,1,-1,-1,1968,1216016,3,12000.0,1800.0,34200.0,CANCELLED,ARS,25137.0,1200.0
13982,5000013981,1000010398,2,168,1,-1,-1,1968,1216016,3,15000.0,0.0,45000.0,CANCELLED,ARS,25137.0,1200.0
13983,5000013982,1000010399,1,305,1,-1,-1,2846,1170552,3,12000.0,3600.0,32400.0,CREATED,ARS,6804.0,1500.0
13984,5000013983,1000010400,1,816,1,-1,-1,3167,553189,1,12000.0,240.0,11760.0,FULFILLED,ARS,7509.6,900.0
13985,5000013984,1000010400,1,816,1,-1,-1,3167,553189,2,12000.0,0.0,24000.0,FULFILLED,ARS,7509.6,900.0
13986,5000013985,1000010401,1,1173,2,4,4,4,803225,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,0.0
13987,5000013986,1000010402,1,524,2,2,2,2,727458,3,12000.0,3600.0,32400.0,FULFILLED,ARS,14704.2,0.0
13988,5000013987,1000010402,1,524,2,2,2,2,727458,3,13200.0,1980.0,37620.0,FULFILLED,ARS,14704.2,0.0
13989,5000013988,1000010403,1,688,1,-1,-1,1691,1135544,2,10800.0,1080.0,20520.0,PAID,ARS,10483.2,1200.0
13990,5000013989,1000010403,2,688,1,-1,-1,1691,1135544,2,15000.0,600.0,29400.0,PAID,ARS,10483.2,1200.0
13991,5000013990,1000010404,2,245,1,-1,-1,173,1221971,1,15000.0,300.0,14700.0,PAID,ARS,5922.0,900.0
13992,5000013991,1000010404,2,245,1,-1,-1,173,1221971,1,15000.0,1500.0,13500.0,PAID,ARS,5922.0,900.0
13993,5000013992,1000010405,1,422,2,1,1,1,666024,2,10800.0,1080.0,20520.0,FULFILLED,ARS,4309.2,0.0
13994,5000013993,1000010406,1,716,2,4,4,4,1269583,3,12000.0,720.0,35280.0,FULFILLED,ARS,9802.8,0.0
13995,5000013994,1000010406,1,716,2,4,4,4,1269583,1,12000.0,600.0,11400.0,FULFILLED,ARS,9802.8,0.0
13996,5000013995,1000010407,2,744,2,3,3,3,1135031,2,15000.0,1500.0,28500.0,PAID,ARS,5985.0,0.0
13997,5000013996,1000010408,1,614,2,1,1,1,731711,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,0.0
13998,5000013997,1000010409,1,716,1,-1,-1,3135,816130,1,12000.0,0.0,12000.0,FULFILLED,ARS,4989.6,1200.0
13999,5000013998,1000010409,1,716,1,-1,-1,3135,816130,1,12000.0,240.0,11760.0,FULFILLED,ARS,4989.6,1200.0
14000,5000013999,1000010410,1,258,2,4,4,4,1106692,1,10800.0,1080.0,9720.0,FULFILLED,ARS,2041.2,0.0
14001,5000014000,1000010411,2,1139,2,4,4,4,473769,1,15000.0,750.0,14250.0,FULFILLED,ARS,5386.5,0.0
14002,5000014001,1000010411,1,1139,2,4,4,4,473769,1,12000.0,600.0,11400.0,FULFILLED,ARS,5386.5,0.0
14003,5000014002,1000010412,1,171,1,-1,-1,1867,1181573,2,12000.0,2400.0,21600.0,CANCELLED,ARS,4536.0,1200.0
14004,5000014003,1000010413,1,896,1,-1,-1,1876,926111,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,1200.0
14005,5000014004,1000010414,2,1332,1,-1,-1,2201,1170494,1,15000.0,0.0,15000.0,REFUNDED,ARS,3150.0,900.0
14006,5000014005,1000010415,2,682,1,-1,-1,700,770767,3,16500.0,990.0,48510.0,FULFILLED,ARS,10187.1,0.0
14007,5000014006,1000010416,1,1265,2,1,1,1,1263628,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,0.0
14008,5000014007,1000010417,1,234,1,-1,-1,2176,420984,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,900.0
14009,5000014008,1000010418,1,1145,1,-1,-1,1103,409329,3,12000.0,720.0,35280.0,PAID,ARS,7408.8,1500.0
14010,5000014009,1000010419,2,965,1,-1,-1,3034,1003374,1,15000.0,750.0,14250.0,PAID,ARS,2992.5,0.0
