order_sk,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
9730,1000009729,1146,2,2,2,2,1260593,FULFILLED,ARS,57960.0,12171.6,0.0,70131.6
9731,1000009730,404,2,2,2,2,614112,PAID,ARS,23520.0,4939.2,0.0,28459.2
9732,1000009731,888,1,-1,-1,39,834614,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
9733,1000009732,841,2,4,4,4,1101470,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
9734,1000009733,159,1,-1,-1,450,1008978,FULFILLED,ARS,37035.0,7777.35,1200.0,46012.35
9735,1000009734,1376,2,1,1,1,572101,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
9736,1000009735,1105,2,1,1,1,1060300,FULFILLED,ARS,67260.0,14124.6,0.0,81384.6
9737,1000009736,165,2,1,1,1,434018,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
9738,1000009737,1356,1,-1,-1,2611,1099680,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
9739,1000009738,692,2,1,1,1,711193,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
9740,1000009739,661,1,-1,-1,2636,692014,PAID,ARS,21600.0,4536.0,0.0,26136.0
9741,1000009740,1170,2,2,2,2,725886,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
9742,1000009741,195,2,2,2,2,567992,PAID,ARS,71100.0,14931.0,0.0,86031.0
9743,1000009742,430,1,-1,-1,766,1255847,PAID,ARS,68868.0,14462.28,1500.0,84830.28
9744,1000009743,1087,2,4,4,4,920257,FULFILLED,ARS,28350.0,5953.5,0.0,34303.5
9745,1000009744,759,2,2,2,2,1003530,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
9746,1000009745,1419,1,-1,-1,817,380791,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
9747,1000009746,423,1,-1,-1,2217,369114,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
9748,1000009747,1181,1,-1,-1,2330,642852,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
9749,1000009748,1457,1,-1,-1,1011,593411,PAID,ARS,10800.0,2268.0,900.0,13968.0
9750,1000009749,647,2,1,1,1,657492,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
9751,1000009750,1451,1,-1,-1,532,1079991,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
9752,1000009751,809,2,1,1,1,806937,PAID,ARS,25260.0,5304.6,0.0,30564.6
9753,1000009752,978,2,1,1,1,607044,CANCELLED,ARS,24696.0,5186.16,0.0,29882.16
9754,1000009753,1199,1,-1,-1,2384,1037459,PAID,ARS,28350.0,5953.5,1200.0,35503.5
9755,1000009754,1053,1,-1,-1,299,525986,PAID,ARS,11760.0,2469.6,1500.0,15729.6
9756,1000009755,1348,2,3,3,3,430557,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
9757,1000009756,717,2,3,3,3,989778,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
9758,1000009757,88,1,-1,-1,1377,354217,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
9759,1000009758,938,2,4,4,4,790471,FULFILLED,ARS,57372.0,12048.12,0.0,69420.12
9760,1000009759,1148,2,4,4,4,713347,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
9761,1000009760,63,2,2,2,2,823485,FULFILLED,ARS,45900.0,9639.0,0.0,55539.0
9762,1000009761,835,1,-1,-1,2485,1106048,FULFILLED,ARS,46080.0,9676.8,1500.0,57256.8
9763,1000009762,921,1,-1,-1,970,817050,FULFILLED,ARS,62790.0,13185.9,900.0,76875.9
9764,1000009763,658,1,-1,-1,1132,445886,PAID,ARS,25200.0,5292.0,900.0,31392.0
9765,1000009764,901,2,3,3,3,545923,FULFILLED,ARS,58080.0,12196.8,0.0,70276.8
9766,1000009765,1193,1,-1,-1,1834,1014744,FULFILLED,ARS,31350.0,6583.5,1500.0,39433.5
9767,1000009766,324,2,4,4,4,911544,FULFILLED,ARS,50610.0,10628.1,0.0,61238.1
9768,1000009767,17,1,-1,-1,1214,703853,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
9769,1000009768,239,1,-1,-1,124,832663,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
9770,1000009769,490,1,-1,-1,2053,521894,PAID,ARS,28200.0,5922.0,0.0,34122.0
9771,1000009770,1265,1,-1,-1,808,780790,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
9772,1000009771,509,2,3,3,3,953437,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
9773,1000009772,1037,1,-1,-1,283,843526,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
9774,1000009773,547,1,-1,-1,986,484757,FULFILLED,ARS,25050.0,5260.5,1200.0,31510.5
9775,1000009774,634,2,1,1,1,687939,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64
9776,1000009775,1422,1,-1,-1,1121,886222,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
9777,1000009776,70,1,-1,-1,2838,578489,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
9778,1000009777,729,2,2,2,2,496299,FULFILLED,ARS,69825.0,14663.25,0.0,84488.25
9779,1000009778,890,1,-1,-1,348,1238894,PAID,ARS,34200.0,7182.0,1200.0,42582.0
9780,1000009779,955,1,-1,-1,2001,716986,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
9781,1000009780,1004,2,3,3,3,817929,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
9782,1000009781,727,1,-1,-1,1150,428251,FULFILLED,ARS,114030.0,23946.3,900.0,138876.3
9783,1000009782,1231,1,-1,-1,1471,608108,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
9784,1000009783,861,1,-1,-1,1666,666676,FULFILLED,ARS,45600.0,9576.0,1200.0,56376.0
9785,1000009784,665,1,-1,-1,1795,1206464,CANCELLED,ARS,24000.0,5040.0,900.0,29940.0
9786,1000009785,893,2,3,3,3,793657,CANCELLED,ARS,40800.0,8568.0,0.0,49368.0
9787,1000009786,501,1,-1,-1,1246,683379,CANCELLED,ARS,13500.0,2835.0,900.0,17235.0
9788,1000009787,205,1,-1,-1,1771,392243,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
9789,1000009788,1213,1,-1,-1,2020,925081,FULFILLED,ARS,24000.0,5040.0,1500.0,30540.0
9790,1000009789,572,2,2,2,2,1253215,PAID,ARS,38760.0,8139.6,0.0,46899.6
9791,1000009790,215,1,-1,-1,2381,382904,FULFILLED,ARS,51300.0,10773.0,1200.0,63273.0
9792,1000009791,968,1,-1,-1,216,484343,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
9793,1000009792,1489,2,2,2,2,1197998,CANCELLED,ARS,12000.0,2520.0,0.0,14520.0
9794,1000009793,1413,1,-1,-1,1833,1117603,PAID,ARS,13230.0,2778.3,1500.0,17508.3
9795,1000009794,1124,1,-1,-1,1796,413292,FULFILLED,ARS,59925.0,12584.25,1200.0,73709.25
9796,1000009795,830,1,-1,-1,2301,741900,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
9797,1000009796,210,2,1,1,1,711451,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
9798,1000009797,427,1,-1,-1,213,728229,FULFILLED,ARS,38400.0,8064.0,1500.0,47964.0
9799,1000009798,31,2,4,4,4,574150,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
9800,1000009799,280,2,1,1,1,733911,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
9801,1000009800,867,2,3,3,3,779244,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0
9802,1000009801,176,1,-1,-1,1356,1092263,FULFILLED,ARS,25080.0,5266.8,900.0,31246.8
9803,1000009802,761,2,3,3,3,555741,FULFILLED,ARS,85500.0,17955.0,0.0,103455.0
9804,1000009803,897,2,2,2,2,704064,CREATED,ARS,36000.0,7560.0,0.0,43560.0
9805,1000009804,1315,1,-1,-1,698,704534,FULFILLED,ARS,66600.0,13986.0,0.0,80586.0
9806,1000009805,606,1,-1,-1,1810,585279,FULFILLED,ARS,60900.0,12789.0,900.0,74589.0
9807,1000009806,1444,1,-1,-1,2433,982357,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
9808,1000009807,1320,2,3,3,3,806294,PAID,ARS,32400.0,6804.0,0.0,39204.0
9809,1000009808,348,1,-1,-1,847,451348,FULFILLED,ARS,30780.0,6463.8,900.0,38143.8
9810,1000009809,1226,2,2,2,2,667988,PAID,ARS,30000.0,6300.0,0.0,36300.0
9811,1000009810,1489,1,-1,-1,727,567812,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
9812,1000009811,293,2,4,4,4,923618,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
9813,1000009812,232,2,4,4,4,471338,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
9814,1000009813,553,2,2,2,2,717983,REFUNDED,ARS,10260.0,2154.6,0.0,12414.6
9815,1000009814,434,1,-1,-1,84,890777,FULFILLED,ARS,62400.0,13104.0,1500.0,77004.0
9816,1000009815,184,2,4,4,4,412149,FULFILLED,ARS,70200.0,14742.0,0.0,84942.0
9817,1000009816,1384,1,-1,-1,2360,606619,PAID,ARS,11970.0,2513.7,1200.0,15683.7
9818,1000009817,428,2,2,2,2,757648,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
9819,1000009818,1174,1,-1,-1,1441,739464,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
9820,1000009819,1383,2,4,4,4,1225500,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
9821,1000009820,315,2,3,3,3,523252,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
9822,1000009821,1468,1,-1,-1,1383,511196,CANCELLED,ARS,44550.0,9355.5,0.0,53905.5
9823,1000009822,725,2,2,2,2,961371,CREATED,ARS,50490.0,10602.9,0.0,61092.9
9824,1000009823,893,1,-1,-1,3153,623512,PAID,ARS,30000.0,6300.0,1200.0,37500.0
9825,1000009824,945,1,-1,-1,2266,640213,FULFILLED,ARS,37620.0,7900.2,1200.0,46720.2
9826,1000009825,1029,1,-1,-1,876,590759,REFUNDED,ARS,54562.5,11458.12,1200.0,67220.62
9827,1000009826,897,2,1,1,1,565771,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
9828,1000009827,459,1,-1,-1,1837,751006,FULFILLED,ARS,54360.0,11415.6,1200.0,66975.6
9829,1000009828,1409,1,-1,-1,1376,403510,FULFILLED,ARS,24696.0,5186.16,1500.0,31382.16
9830,1000009829,1062,1,-1,-1,92,1050054,REFUNDED,ARS,13500.0,2835.0,900.0,17235.0
9831,1000009830,632,2,3,3,3,1110021,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
9832,1000009831,644,2,2,2,2,359551,FULFILLED,ARS,57000.0,11970.0,0.0,68970.0
9833,1000009832,150,2,4,4,4,583618,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
9834,1000009833,769,1,-1,-1,924,789880,FULFILLED,ARS,14175.0,2976.75,900.0,18051.75
9835,1000009834,415,2,3,3,3,396240,REFUNDED,ARS,86790.0,18225.9,0.0,105015.9
9836,1000009835,1003,2,1,1,1,1052479,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
9837,1000009836,1420,2,1,1,1,546818,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0
9838,1000009837,609,1,-1,-1,2924,715945,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
9839,1000009838,434,2,4,4,4,1002472,FULFILLED,ARS,25500.0,5355.0,0.0,30855.0
9840,1000009839,203,1,-1,-1,2984,520845,FULFILLED,ARS,60930.0,12795.3,0.0,73725.3
9841,1000009840,871,2,2,2,2,1008934,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0
9842,1000009841,895,1,-1,-1,2574,925314,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
9843,1000009842,1427,2,4,4,4,410810,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
9844,1000009843,318,1,-1,-1,1477,758292,FULFILLED,ARS,79308.0,16654.68,900.0,96862.68
9845,1000009844,143,1,-1,-1,2829,987719,FULFILLED,ARS,58080.0,12196.8,1200.0,71476.8
9846,1000009845,824,2,3,3,3,639723,CANCELLED,ARS,48825.0,10253.25,0.0,59078.25
9847,1000009846,828,1,-1,-1,2545,795724,FULFILLED,ARS,13230.0,2778.3,1500.0,17508.3
9848,1000009847,534,1,-1,-1,1251,677639,PAID,ARS,24000.0,5040.0,900.0,29940.0
9849,1000009848,958,1,-1,-1,857,559417,FULFILLED,ARS,16170.0,3395.7,900.0,20465.7
9850,1000009849,541,2,4,4,4,728554,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
9851,1000009850,884,2,4,4,4,1024479,CREATED,ARS,49200.0,10332.0,0.0,59532.0
9852,1000009851,1020,2,4,4,4,1160889,FULFILLED,ARS,79200.0,16632.0,0.0,95832.0
9853,1000009852,603,1,-1,-1,95,590955,FULFILLED,ARS,52248.0,10972.08,900.0,64120.08
9854,1000009853,1325,1,-1,-1,580,513562,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
9855,1000009854,1287,1,-1,-1,3155,354792,FULFILLED,ARS,20520.0,4309.2,900.0,25729.2
9856,1000009855,1246,1,-1,-1,1167,842722,PAID,ARS,22800.0,4788.0,1200.0,28788.0
9857,1000009856,918,1,-1,-1,1009,816507,FULFILLED,ARS,25200.0,5292.0,900.0,31392.0
9858,1000009857,137,2,3,3,3,1058622,FULFILLED,ARS,64500.0,13545.0,0.0,78045.0
9859,1000009858,1029,1,-1,-1,3067,1045804,PAID,ARS,70200.0,14742.0,900.0,85842.0
9860,1000009859,233,2,4,4,4,1103515,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
9861,1000009860,1379,1,-1,-1,948,882595,FULFILLED,ARS,75750.0,15907.5,0.0,91657.5
9862,1000009861,218,2,4,4,4,1082601,FULFILLED,ARS,75780.0,15913.8,0.0,91693.8
9863,1000009862,1027,1,-1,-1,1575,1178436,FULFILLED,ARS,71244.0,14961.24,1200.0,87405.24
9864,1000009863,1372,2,1,1,1,823483,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
9865,1000009864,1214,1,-1,-1,2112,400812,FULFILLED,ARS,28200.0,5922.0,1200.0,35322.0
9866,1000009865,1405,2,4,4,4,635130,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
9867,1000009866,1218,2,2,2,2,536420,REFUNDED,ARS,21600.0,4536.0,0.0,26136.0
9868,1000009867,788,1,-1,-1,1729,1144266,PAID,ARS,49200.0,10332.0,900.0,60432.0
9869,1000009868,1274,2,2,2,2,572318,REFUNDED,ARS,29160.0,6123.6,0.0,35283.6
9870,1000009869,553,1,-1,-1,2513,809200,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
9871,1000009870,1075,2,4,4,4,1251942,CANCELLED,ARS,10260.0,2154.6,0.0,12414.6
9872,1000009871,538,1,-1,-1,2305,1061442,FULFILLED,ARS,59520.0,12499.2,900.0,72919.2
9873,1000009872,160,1,-1,-1,1310,968862,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
9874,1000009873,908,1,-1,-1,2181,524897,REFUNDED,ARS,21600.0,4536.0,1500.0,27636.0
9875,1000009874,750,1,-1,-1,1136,1112281,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
9876,1000009875,486,1,-1,-1,2436,721541,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
9877,1000009876,171,2,2,2,2,1151592,FULFILLED,ARS,58800.0,12348.0,0.0,71148.0
9878,1000009877,22,1,-1,-1,1785,635134,PAID,ARS,25500.0,5355.0,1200.0,32055.0
9879,1000009878,610,1,-1,-1,539,989976,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
9880,1000009879,1465,1,-1,-1,2097,586313,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
9881,1000009880,1288,2,4,4,4,452141,FULFILLED,ARS,52920.0,11113.2,0.0,64033.2
9882,1000009881,613,1,-1,-1,769,1097800,CANCELLED,ARS,27000.0,5670.0,900.0,33570.0
9883,1000009882,342,2,2,2,2,1131535,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
9884,1000009883,743,2,2,2,2,592977,FULFILLED,ARS,55935.0,11746.35,0.0,67681.35
9885,1000009884,14,2,2,2,2,1010823,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75
9886,1000009885,1047,2,4,4,4,460075,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
9887,1000009886,1464,1,-1,-1,2425,982779,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5
9888,1000009887,1263,1,-1,-1,846,513494,FULFILLED,ARS,24300.0,5103.0,1200.0,30603.0
9889,1000009888,1384,1,-1,-1,3151,1057426,CREATED,ARS,14250.0,2992.5,0.0,17242.5
9890,1000009889,564,1,-1,-1,651,996430,PAID,ARS,22800.0,4788.0,1200.0,28788.0
9891,1000009890,1405,1,-1,-1,2736,840102,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
9892,1000009891,188,1,-1,-1,413,939287,PAID,ARS,39720.0,8341.2,1200.0,49261.2
9893,1000009892,1496,2,3,3,3,780831,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
9894,1000009893,1360,2,1,1,1,754933,FULFILLED,ARS,53352.0,11203.92,0.0,64555.92
9895,1000009894,622,2,4,4,4,380076,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
9896,1000009895,386,1,-1,-1,485,696315,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
9897,1000009896,214,2,3,3,3,925202,FULFILLED,ARS,84450.0,17734.5,0.0,102184.5
9898,1000009897,895,1,-1,-1,1446,387392,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
9899,1000009898,837,2,3,3,3,1075179,CANCELLED,ARS,34200.0,7182.0,0.0,41382.0
9900,1000009899,829,2,1,1,1,1246243,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
9901,1000009900,1037,1,-1,-1,3131,1082695,PAID,ARS,55080.0,11566.8,1200.0,67846.8
9902,1000009901,1059,2,1,1,1,987762,PAID,ARS,32400.0,6804.0,0.0,39204.0
9903,1000009902,66,1,-1,-1,256,944297,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
9904,1000009903,939,2,2,2,2,579065,PAID,ARS,10584.0,2222.64,0.0,12806.64
9905,1000009904,489,2,3,3,3,1072653,REFUNDED,ARS,69660.0,14628.6,0.0,84288.6
9906,1000009905,1208,2,1,1,1,373805,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
9907,1000009906,1172,2,4,4,4,1135952,PAID,ARS,15675.0,3291.75,0.0,18966.75
9908,1000009907,75,2,4,4,4,376751,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
9909,1000009908,573,2,4,4,4,1175764,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
9910,1000009909,612,1,-1,-1,2716,731843,FULFILLED,ARS,44887.5,9426.38,1500.0,55813.88
9911,1000009910,1184,2,4,4,4,785152,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
9912,1000009911,119,2,4,4,4,864636,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
9913,1000009912,21,2,4,4,4,566741,FULFILLED,ARS,64800.0,13608.0,0.0,78408.0
9914,1000009913,1179,2,2,2,2,803309,REFUNDED,ARS,36000.0,7560.0,0.0,43560.0
9915,1000009914,1259,1,-1,-1,2453,671775,FULFILLED,ARS,44887.5,9426.38,1200.0,55513.88
9916,1000009915,234,2,3,3,3,709100,FULFILLED,ARS,45600.0,9576.0,0.0,55176.0
9917,1000009916,354,1,-1,-1,1657,1179970,FULFILLED,ARS,37410.0,7856.1,1500.0,46766.1
9918,1000009917,1395,1,-1,-1,288,394947,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
9919,1000009918,368,2,1,1,1,390935,CREATED,ARS,23520.0,4939.2,0.0,28459.2
9920,1000009919,1436,1,-1,-1,849,1038163,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
9921,1000009920,224,2,2,2,2,493464,FULFILLED,ARS,27450.0,5764.5,0.0,33214.5
9922,1000009921,447,2,1,1,1,901814,PAID,ARS,29400.0,6174.0,0.0,35574.0
9923,1000009922,1116,1,-1,-1,1546,808835,CANCELLED,ARS,34200.0,7182.0,1500.0,42882.0
9924,1000009923,2,1,-1,-1,2867,1186589,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
9925,1000009924,1070,2,4,4,4,1069773,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
9926,1000009925,540,1,-1,-1,1128,392318,FULFILLED,ARS,75750.0,15907.5,1200.0,92857.5
9927,1000009926,296,1,-1,-1,390,864044,FULFILLED,ARS,71025.0,14915.25,0.0,85940.25
9928,1000009927,1258,2,4,4,4,530260,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6
9929,1000009928,694,2,3,3,3,894962,FULFILLED,ARS,30870.0,6482.7,0.0,37352.7
9930,1000009929,548,1,-1,-1,737,1122444,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
9931,1000009930,725,1,-1,-1,2997,613755,PAID,ARS,29160.0,6123.6,1200.0,36483.6
9932,1000009931,843,2,4,4,4,1189194,PAID,ARS,42750.0,8977.5,0.0,51727.5
9933,1000009932,181,1,-1,-1,414,797495,FULFILLED,ARS,30780.0,6463.8,1200.0,38443.8
9934,1000009933,881,2,1,1,1,1008745,FULFILLED,ARS,33000.0,6930.0,0.0,39930.0
9935,1000009934,813,1,-1,-1,2211,835875,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
9936,1000009935,1245,1,-1,-1,431,765125,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0
9937,1000009936,183,1,-1,-1,2387,1215731,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
9938,1000009937,1266,1,-1,-1,1236,603556,FULFILLED,ARS,9720.0,2041.2,900.0,12661.2
9939,1000009938,1287,1,-1,-1,2096,458202,PAID,ARS,46800.0,9828.0,1200.0,57828.0
9940,1000009939,773,1,-1,-1,2791,765675,PAID,ARS,40500.0,8505.0,900.0,49905.0
9941,1000009940,829,2,2,2,2,1183550,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
9942,1000009941,666,2,4,4,4,904663,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5
9943,1000009942,331,1,-1,-1,1095,821733,PAID,ARS,46305.0,9724.05,900.0,56929.05
9944,1000009943,1457,2,2,2,2,468028,FULFILLED,ARS,25872.0,5433.12,0.0,31305.12
9945,1000009944,763,1,-1,-1,3172,881535,CREATED,ARS,21600.0,4536.0,1200.0,27336.0
9946,1000009945,149,2,3,3,3,1217177,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
9947,1000009946,1003,1,-1,-1,184,1269874,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0
9948,1000009947,1039,2,1,1,1,1094327,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
9949,1000009948,1415,1,-1,-1,474,361650,REFUNDED,ARS,35280.0,7408.8,900.0,43588.8
9950,1000009949,292,1,-1,-1,820,577236,REFUNDED,ARS,47250.0,9922.5,1200.0,58372.5
9951,1000009950,405,1,-1,-1,3033,891079,PAID,ARS,30780.0,6463.8,0.0,37243.8
9952,1000009951,157,2,1,1,1,809874,PAID,ARS,36000.0,7560.0,0.0,43560.0
9953,1000009952,236,1,-1,-1,773,1084643,REFUNDED,ARS,49500.0,10395.0,900.0,60795.0
9954,1000009953,1178,2,4,4,4,487444,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
9955,1000009954,819,2,3,3,3,986953,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
9956,1000009955,550,1,-1,-1,3063,725747,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
9957,1000009956,1430,1,-1,-1,2414,1082957,FULFILLED,ARS,46650.0,9796.5,1200.0,57646.5
9958,1000009957,1356,1,-1,-1,2140,989547,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
9959,1000009958,868,1,-1,-1,1267,896792,FULFILLED,ARS,59976.0,12594.96,1200.0,73770.96
9960,1000009959,586,1,-1,-1,3074,1087269,FULFILLED,ARS,16500.0,3465.0,1200.0,21165.0
9961,1000009960,401,1,-1,-1,2326,449943,FULFILLED,ARS,11760.0,2469.6,1500.0,15729.6
9962,1000009961,1161,1,-1,-1,1255,1157946,FULFILLED,ARS,15435.0,3241.35,1500.0,20176.35
9963,1000009962,1077,1,-1,-1,3177,591361,FULFILLED,ARS,38475.0,8079.75,900.0,47454.75
9964,1000009963,1145,2,4,4,4,721426,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
9965,1000009964,971,2,4,4,4,1202004,PAID,ARS,23520.0,4939.2,0.0,28459.2
9966,1000009965,473,1,-1,-1,2408,371765,PAID,ARS,14175.0,2976.75,1200.0,18351.75
9967,1000009966,749,1,-1,-1,1747,758067,PAID,ARS,15000.0,3150.0,0.0,18150.0
9968,1000009967,1261,2,2,2,2,1042505,PAID,ARS,11400.0,2394.0,0.0,13794.0
9969,1000009968,1074,1,-1,-1,861,922151,FULFILLED,ARS,63840.0,13406.4,1200.0,78446.4
9970,1000009969,998,1,-1,-1,2210,702818,PAID,ARS,24696.0,5186.16,900.0,30782.16
9971,1000009970,861,1,-1,-1,180,530713,FULFILLED,ARS,43050.0,9040.5,1200.0,53290.5
9972,1000009971,597,1,-1,-1,876,685680,FULFILLED,ARS,71460.0,15006.6,0.0,86466.6
9973,1000009972,558,1,-1,-1,131,1041611,PAID,ARS,29400.0,6174.0,1200.0,36774.0
9974,1000009973,651,1,-1,-1,777,451178,PAID,ARS,27000.0,5670.0,1200.0,33870.0
9975,1000009974,839,2,4,4,4,718630,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
9976,1000009975,1361,2,2,2,2,851045,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
9977,1000009976,1048,1,-1,-1,822,622454,FULFILLED,ARS,63894.0,13417.74,0.0,77311.74
9978,1000009977,420,1,-1,-1,1593,516068,PAID,ARS,61200.0,12852.0,900.0,74952.0
9979,1000009978,1136,2,1,1,1,394431,REFUNDED,ARS,30000.0,6300.0,0.0,36300.0
9980,1000009979,665,2,1,1,1,395455,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
9981,1000009980,1244,1,-1,-1,1228,771538,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
9982,1000009981,413,1,-1,-1,949,614825,CANCELLED,ARS,11760.0,2469.6,1200.0,15429.6
9983,1000009982,61,1,-1,-1,3054,898469,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
9984,1000009983,995,1,-1,-1,1033,1234762,PAID,ARS,11970.0,2513.7,1500.0,15983.7
9985,1000009984,566,2,3,3,3,837151,FULFILLED,ARS,75300.0,15813.0,0.0,91113.0
9986,1000009985,739,1,-1,-1,1844,700901,FULFILLED,ARS,14962.5,3142.12,1500.0,19604.62
9987,1000009986,400,2,3,3,3,756991,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75
9988,1000009987,613,2,1,1,1,470367,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
9989,1000009988,632,1,-1,-1,2613,595849,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
9990,1000009989,233,1,-1,-1,1701,416126,FULFILLED,ARS,87750.0,18427.5,1500.0,107677.5
9991,1000009990,1104,1,-1,-1,1745,426706,FULFILLED,ARS,30780.0,6463.8,900.0,38143.8
9992,1000009991,101,1,-1,-1,2955,1136568,FULFILLED,ARS,101550.0,21325.5,1200.0,124075.5
