session_sk,session_id,customer_sk,started_at_sk,ended_at_sk,source_sk,device_sk
84984,11000084983,-1,1068437,1068440.0,1,2
84985,11000084984,113,758991,759030.0,4,2
84986,11000084985,-1,363730,363760.0,1,2
84987,11000084986,-1,925666,925721.0,1,2
84988,11000084987,238,1233398,1233428.0,2,2
84989,11000084988,1127,694284,694315.0,1,2
84990,11000084989,1367,755253,755266.0,2,2
84991,11000084990,-1,1270942,1270996.0,4,2
84992,11000084991,444,497330,497362.0,5,1
84993,11000084992,1152,600613,600668.0,2,1
84994,11000084993,-1,822588,,4,2
84995,11000084994,1417,554275,554333.0,2,2
84996,11000084995,1088,392807,392845.0,1,2
84997,11000084996,1249,416567,416585.0,2,3
84998,11000084997,953,842356,842359.0,1,2
84999,11000084998,1320,836739,836778.0,1,1
85000,11000084999,-1,527374,527434.0,4,2
85001,11000085000,59,1104589,1104632.0,1,2
85002,11000085001,-1,381404,381426.0,1,2
85003,11000085002,1017,896613,896640.0,4,2
85004,11000085003,1474,1158171,1158218.0,1,1
85005,11000085004,-1,532593,532634.0,5,2
85006,11000085005,1073,1008728,1008766.0,3,2
85007,11000085006,194,598348,598385.0,2,2
85008,11000085007,-1,826457,826515.0,1,2
85009,11000085008,688,430872,430884.0,2,2
85010,11000085009,98,1240102,1240124.0,2,3
85011,11000085010,715,937073,937114.0,5,1
85012,11000085011,806,812414,,2,2
85013,11000085012,-1,395696,395749.0,4,2
85014,11000085013,-1,480749,480761.0,1,2
85015,11000085014,1418,736490,736547.0,3,2
85016,11000085015,1121,368693,368734.0,5,1
85017,11000085016,907,671505,671560.0,5,2
85018,11000085017,-1,697938,697966.0,1,2
85019,11000085018,1100,602014,602048.0,1,2
85020,11000085019,-1,1147079,1147095.0,2,1
85021,11000085020,1449,842632,842675.0,2,1
85022,11000085021,1116,913462,913499.0,2,2
85023,11000085022,1351,848442,848449.0,1,2
85024,11000085023,98,1233295,1233311.0,5,2
85025,11000085024,-1,662836,662862.0,2,3
85026,11000085025,-1,377456,377495.0,2,1
85027,11000085026,-1,699002,699042.0,2,1
85028,11000085027,918,549073,549127.0,5,1
85029,11000085028,1316,587802,587845.0,3,2
85030,11000085029,-1,792640,792656.0,2,2
85031,11000085030,-1,801392,801436.0,1,2
85032,11000085031,821,776115,776175.0,1,1
85033,11000085032,422,589536,589550.0,1,1
85034,11000085033,204,364343,364372.0,4,2
85035,11000085034,290,1124258,1124300.0,2,2
85036,11000085035,-1,1092959,1092998.0,4,1
85037,11000085036,-1,1239942,1239967.0,1,2
85038,11000085037,763,752013,752049.0,4,2
85039,11000085038,1008,371528,371550.0,4,2
85040,11000085039,744,657528,657584.0,4,2
85041,11000085040,888,834150,,5,1
85042,11000085041,217,410309,410346.0,2,2
85043,11000085042,489,969137,969179.0,2,1
85044,11000085043,100,535973,536019.0,4,2
85045,11000085044,-1,540122,540123.0,1,3
85046,11000085045,1110,965038,965091.0,2,2
85047,11000085046,-1,561571,561606.0,2,1
85048,11000085047,-1,683998,684022.0,5,2
85049,11000085048,1174,1243380,1243411.0,1,2
85050,11000085049,382,478014,478024.0,1,1
85051,11000085050,-1,1031527,1031535.0,1,2
85052,11000085051,983,855871,855906.0,2,2
85053,11000085052,-1,637612,637641.0,2,1
85054,11000085053,-1,1151501,1151533.0,2,3
85055,11000085054,-1,897079,897132.0,1,1
85056,11000085055,735,933203,933208.0,1,2
85057,11000085056,679,695938,695983.0,3,2
85058,11000085057,-1,615644,615659.0,2,2
85059,11000085058,-1,1154808,1154865.0,2,2
85060,11000085059,1381,516566,516601.0,2,1
85061,11000085060,981,874085,874103.0,3,2
85062,11000085061,-1,1032651,1032690.0,4,1
85063,11000085062,-1,495903,495960.0,4,2
85064,11000085063,-1,973707,973739.0,2,1
85065,11000085064,612,913916,913945.0,5,1
85066,11000085065,686,1200218,1200278.0,1,2
85067,11000085066,283,524809,524844.0,1,2
85068,11000085067,-1,928561,928575.0,1,2
85069,11000085068,-1,1242699,1242722.0,1,2
85070,11000085069,1051,909362,909412.0,3,2
85071,11000085070,787,417791,417850.0,5,1
85072,11000085071,154,971657,971670.0,2,2
85073,11000085072,-1,848354,848366.0,2,2
85074,11000085073,-1,555445,555490.0,2,1
85075,11000085074,51,822785,822840.0,2,2
85076,11000085075,-1,816462,816520.0,1,2
85077,11000085076,733,1170638,1170654.0,1,1
85078,11000085077,301,1184058,1184094.0,2,2
85079,11000085078,1462,1172106,1172136.0,2,2
85080,11000085079,553,430636,430666.0,1,2
85081,11000085080,382,913532,913552.0,2,1
85082,11000085081,-1,1155768,1155801.0,2,1
85083,11000085082,595,819495,819552.0,4,2
85084,11000085083,-1,463254,463307.0,3,2
85085,11000085084,653,569023,569081.0,4,2
85086,11000085085,-1,415981,415991.0,4,1
85087,11000085086,410,759342,759359.0,2,2
85088,11000085087,421,994584,994641.0,2,3
85089,11000085088,-1,371559,371578.0,2,2
85090,11000085089,1469,1060567,1060587.0,5,2
85091,11000085090,1254,619917,619941.0,2,2
85092,11000085091,-1,1043558,1043595.0,2,1
85093,11000085092,-1,923785,923825.0,4,1
85094,11000085093,1004,473408,473441.0,1,1
85095,11000085094,1197,616289,616349.0,5,2
85096,11000085095,-1,628513,628560.0,5,1
85097,11000085096,-1,474702,474710.0,1,3
85098,11000085097,-1,940619,940650.0,3,2
85099,11000085098,556,1114012,1114022.0,4,1
85100,11000085099,-1,383993,384046.0,1,2
85101,11000085100,-1,1003857,1003913.0,2,2
85102,11000085101,-1,666224,666272.0,2,2
85103,11000085102,-1,1224861,1224891.0,1,1
85104,11000085103,-1,1052803,1052819.0,2,1
85105,11000085104,77,1260574,1260611.0,5,1
85106,11000085105,846,1259107,1259138.0,2,2
85107,11000085106,-1,666211,666225.0,1,2
85108,11000085107,-1,786874,786925.0,2,1
85109,11000085108,1286,514255,514261.0,1,2
85110,11000085109,471,797104,797146.0,3,1
85111,11000085110,-1,1001751,1001765.0,4,2
85112,11000085111,-1,359106,359119.0,1,1
85113,11000085112,-1,455934,455981.0,3,1
85114,11000085113,1336,849563,849618.0,3,1
85115,11000085114,-1,1139833,1139834.0,3,1
85116,11000085115,937,576821,576881.0,2,2
85117,11000085116,-1,469242,469265.0,2,2
85118,11000085117,1222,1111823,1111860.0,2,3
85119,11000085118,-1,1244023,1244042.0,1,2
85120,11000085119,1189,648125,648152.0,4,1
85121,11000085120,1497,413451,413475.0,4,2
85122,11000085121,-1,1087172,1087208.0,1,1
85123,11000085122,1385,681678,681679.0,1,2
85124,11000085123,-1,1233370,1233429.0,1,2
85125,11000085124,-1,654224,654234.0,4,2
85126,11000085125,190,861056,861058.0,5,3
85127,11000085126,1199,689819,689834.0,1,2
85128,11000085127,235,1240951,1240982.0,3,2
85129,11000085128,1497,779563,779604.0,5,2
85130,11000085129,299,1121835,1121870.0,5,1
85131,11000085130,991,1045210,1045232.0,2,2
85132,11000085131,1385,559635,559663.0,3,1
85133,11000085132,118,500207,500234.0,3,2
85134,11000085133,1378,1260726,1260771.0,1,1
85135,11000085134,61,1165779,,5,2
85136,11000085135,-1,1166570,1166599.0,1,2
85137,11000085136,-1,572190,572234.0,2,2
85138,11000085137,-1,779269,779305.0,5,2
85139,11000085138,-1,627841,627898.0,2,1
85140,11000085139,1369,1249170,1249226.0,1,2
85141,11000085140,-1,686572,686620.0,2,2
85142,11000085141,1418,873247,873283.0,2,2
85143,11000085142,772,716256,716304.0,1,2
85144,11000085143,123,919031,919034.0,3,2
85145,11000085144,496,1070061,1070064.0,4,2
85146,11000085145,-1,1126422,1126471.0,3,2
85147,11000085146,1057,691516,691553.0,3,1
85148,11000085147,1353,556721,556778.0,5,2
85149,11000085148,-1,594138,,2,2
85150,11000085149,825,443535,443543.0,4,2
85151,11000085150,937,558297,558340.0,5,2
85152,11000085151,313,952123,952161.0,4,2
85153,11000085152,1215,979984,980043.0,2,1
85154,11000085153,570,475249,475281.0,2,2
85155,11000085154,-1,802044,802084.0,1,2
85156,11000085155,733,758787,758816.0,3,2
85157,11000085156,352,726964,726978.0,2,2
85158,11000085157,1349,581570,581604.0,5,2
85159,11000085158,691,733927,733943.0,2,2
85160,11000085159,-1,785746,,3,2
85161,11000085160,381,1167018,1167067.0,2,2
85162,11000085161,996,584120,584134.0,2,2
85163,11000085162,-1,671314,671374.0,2,2
85164,11000085163,350,783780,783795.0,2,2
85165,11000085164,1159,1216621,1216679.0,1,1
85166,11000085165,1059,1021269,1021328.0,2,2
85167,11000085166,696,809089,809142.0,2,1
85168,11000085167,190,1262501,1262556.0,1,2
85169,11000085168,217,879253,879299.0,1,1
85170,11000085169,122,489070,489098.0,1,2
85171,11000085170,230,685687,685726.0,1,2
85172,11000085171,1071,1007867,1007914.0,3,1
85173,11000085172,-1,1195720,1195779.0,4,2
85174,11000085173,1382,660715,660716.0,4,3
85175,11000085174,-1,1018419,1018421.0,1,2
85176,11000085175,1022,1067915,1067954.0,1,2
85177,11000085176,131,503667,503706.0,3,1
85178,11000085177,667,616480,616495.0,3,2
85179,11000085178,-1,444088,444144.0,3,1
85180,11000085179,-1,758752,758788.0,2,2
85181,11000085180,-1,531434,531444.0,1,2
85182,11000085181,976,770442,770484.0,2,3
85183,11000085182,104,895236,895274.0,1,3
85184,11000085183,1135,1188270,1188314.0,4,1
85185,11000085184,-1,1065661,1065685.0,1,2
85186,11000085185,1140,655850,655862.0,5,2
85187,11000085186,-1,1048201,1048212.0,2,2
85188,11000085187,422,905237,905251.0,1,2
85189,11000085188,290,428186,428208.0,1,2
85190,11000085189,-1,1248336,1248366.0,2,1
85191,11000085190,486,555061,555062.0,1,1
85192,11000085191,-1,857102,857138.0,1,1
85193,11000085192,53,883500,883540.0,2,2
85194,11000085193,1031,1035666,1035683.0,1,1
85195,11000085194,1227,705360,705381.0,2,2
85196,11000085195,1375,483561,483607.0,4,1
85197,11000085196,-1,459364,459378.0,2,1
85198,11000085197,1264,611602,611608.0,2,2
85199,11000085198,-1,1206300,1206354.0,4,1
85200,11000085199,-1,1078785,1078816.0,2,2
85201,11000085200,-1,1137988,1138031.0,1,2
85202,11000085201,-1,656737,,2,2
85203,11000085202,-1,888878,888904.0,2,2
85204,11000085203,737,484422,484449.0,4,2
85205,11000085204,876,937313,,1,1
85206,11000085205,1189,493826,493849.0,2,1
85207,11000085206,1388,1256526,1256541.0,3,1
85208,11000085207,1369,700862,700906.0,2,2
85209,11000085208,992,491993,492003.0,1,1
85210,11000085209,-1,718774,718798.0,5,1
85211,11000085210,-1,924201,924257.0,2,3
85212,11000085211,-1,920603,,2,2
85213,11000085212,496,681052,681057.0,4,2
85214,11000085213,629,886691,886720.0,5,1
85215,11000085214,645,521784,521794.0,1,1
85216,11000085215,-1,1182308,1182332.0,3,2
85217,11000085216,838,1060676,1060725.0,4,2
85218,11000085217,301,552698,552732.0,1,2
85219,11000085218,265,392349,392386.0,5,1
85220,11000085219,61,612316,612360.0,2,1
85221,11000085220,1378,1214011,1214064.0,1,2
85222,11000085221,-1,1198546,1198550.0,5,1
85223,11000085222,-1,906048,,4,2
85224,11000085223,327,1200244,1200259.0,1,2
85225,11000085224,914,598837,598869.0,1,2
85226,11000085225,-1,1146447,1146493.0,2,2
85227,11000085226,1428,1180975,1181014.0,1,2
85228,11000085227,81,768070,768086.0,3,2
85229,11000085228,-1,473244,473290.0,5,2
85230,11000085229,811,613751,613764.0,4,2
85231,11000085230,798,821645,821653.0,1,1
85232,11000085231,-1,375331,375333.0,2,2
85233,11000085232,-1,708784,,2,1
85234,11000085233,566,1071603,1071645.0,5,2
85235,11000085234,1322,1128015,1128038.0,5,1
85236,11000085235,1150,912026,912066.0,4,2
85237,11000085236,1301,645456,645458.0,4,2
85238,11000085237,481,542766,542803.0,2,2
85239,11000085238,723,449745,449802.0,4,2
85240,11000085239,522,1127323,1127369.0,1,2
85241,11000085240,-1,874005,874029.0,1,2
85242,11000085241,600,1070175,1070185.0,4,2
85243,11000085242,122,925141,925152.0,1,2
85244,11000085243,655,582285,582324.0,2,2
85245,11000085244,519,1056461,1056478.0,2,2
85246,11000085245,972,1253784,1253797.0,1,2
85247,11000085246,688,822873,822907.0,2,2
85248,11000085247,-1,753220,753267.0,2,2
85249,11000085248,336,840250,840253.0,2,2
85250,11000085249,396,414975,415000.0,2,1
85251,11000085250,-1,996942,996987.0,2,3
85252,11000085251,200,471264,471283.0,1,2
85253,11000085252,833,934337,934344.0,2,2
85254,11000085253,569,1028971,1029008.0,2,2
85255,11000085254,129,791685,791730.0,1,1
85256,11000085255,24,510702,510734.0,5,2
85257,11000085256,-1,523826,523866.0,3,1
85258,11000085257,-1,877628,877657.0,3,2
85259,11000085258,875,633546,633577.0,2,2
85260,11000085259,1103,1223464,1223472.0,2,2
85261,11000085260,388,368020,368065.0,3,2
85262,11000085261,553,1165694,1165746.0,1,2
85263,11000085262,421,1163150,1163193.0,2,1
85264,11000085263,-1,1037669,1037720.0,1,1
85265,11000085264,1467,709598,709620.0,4,2
85266,11000085265,-1,1087057,1087075.0,2,2
85267,11000085266,177,507577,507610.0,2,1
85268,11000085267,953,1052458,1052503.0,4,2
85269,11000085268,234,571051,571060.0,1,2
85270,11000085269,-1,837301,837316.0,5,2
85271,11000085270,-1,515851,,1,1
85272,11000085271,-1,1011524,1011564.0,3,1
85273,11000085272,-1,812372,812409.0,2,3
85274,11000085273,1173,928368,928390.0,2,1
85275,11000085274,-1,871423,871467.0,3,2
85276,11000085275,-1,707098,707137.0,4,2
85277,11000085276,-1,1128680,1128708.0,2,1
85278,11000085277,404,1075059,1075098.0,4,2
85279,11000085278,459,1097596,1097617.0,2,2
85280,11000085279,231,841128,841162.0,2,2
85281,11000085280,1253,705838,705847.0,1,2
85282,11000085281,508,996414,996434.0,2,2
85283,11000085282,-1,1018689,1018700.0,2,1
85284,11000085283,1202,1265107,1265123.0,3,2
85285,11000085284,918,721734,721737.0,1,1
85286,11000085285,-1,527235,527272.0,2,1
85287,11000085286,693,722350,722358.0,2,2
85288,11000085287,1251,1054346,1054350.0,2,2
85289,11000085288,-1,495775,495821.0,1,1
85290,11000085289,-1,577179,577210.0,1,2
85291,11000085290,-1,795708,795741.0,1,2
85292,11000085291,-1,436518,436538.0,3,2
85293,11000085292,1273,462032,462041.0,2,1
85294,11000085293,1122,387769,387802.0,2,2
85295,11000085294,84,555823,555879.0,1,2
85296,11000085295,1364,832658,832681.0,1,1
85297,11000085296,-1,1247291,1247305.0,2,2
85298,11000085297,-1,830408,830442.0,4,2
85299,11000085298,-1,687342,687370.0,2,2
85300,11000085299,452,1180399,1180428.0,4,1
85301,11000085300,-1,647603,647619.0,2,1
85302,11000085301,-1,821221,821259.0,1,2
85303,11000085302,702,1079524,1079542.0,2,2
85304,11000085303,-1,1046167,1046192.0,2,1
85305,11000085304,-1,1117326,1117339.0,1,2
85306,11000085305,-1,1100701,1100735.0,2,2
85307,11000085306,-1,1197395,1197411.0,1,2
85308,11000085307,631,857198,857200.0,2,1
85309,11000085308,-1,381086,381128.0,4,2
85310,11000085309,1454,436514,436569.0,1,1
85311,11000085310,573,646883,646917.0,5,2
85312,11000085311,166,708070,708109.0,4,2
85313,11000085312,396,918467,918491.0,2,2
85314,11000085313,-1,1013649,1013666.0,1,2
85315,11000085314,-1,354058,354104.0,2,2
85316,11000085315,-1,1253856,1253878.0,1,2
85317,11000085316,515,856880,856901.0,1,2
85318,11000085317,-1,1000261,1000269.0,3,2
85319,11000085318,709,390228,,2,2
85320,11000085319,-1,1035901,1035931.0,2,2
85321,11000085320,-1,808223,808257.0,1,2
85322,11000085321,-1,847263,847300.0,5,1
85323,11000085322,-1,482663,482698.0,3,2
85324,11000085323,1490,983463,983475.0,2,2
85325,11000085324,521,540338,540356.0,1,1
85326,11000085325,744,958559,958583.0,2,2
85327,11000085326,510,1146280,1146291.0,2,2
85328,11000085327,1445,531591,531614.0,3,2
85329,11000085328,1469,381377,381398.0,1,2
85330,11000085329,772,792447,792488.0,4,1
85331,11000085330,430,407031,407078.0,2,2
85332,11000085331,-1,806158,806192.0,5,2
85333,11000085332,-1,1023784,1023787.0,3,2
85334,11000085333,-1,715411,715417.0,5,3
85335,11000085334,22,989771,989821.0,4,2
85336,11000085335,1324,454035,454072.0,2,2
85337,11000085336,-1,1251484,1251510.0,1,2
85338,11000085337,-1,692902,692961.0,2,2
85339,11000085338,589,734769,734802.0,2,1
85340,11000085339,637,647468,647523.0,1,1
85341,11000085340,468,760616,760651.0,1,2
85342,11000085341,657,673706,,1,2
85343,11000085342,173,440082,440119.0,2,1
85344,11000085343,-1,849495,849506.0,5,1
85345,11000085344,-1,834669,834729.0,2,2
85346,11000085345,1220,743525,743547.0,3,2
85347,11000085346,221,417589,417606.0,2,1
85348,11000085347,846,1085992,1086008.0,4,2
85349,11000085348,182,591793,591798.0,1,2
85350,11000085349,156,519668,519672.0,2,2
85351,11000085350,-1,585831,585837.0,2,2
85352,11000085351,-1,675728,675751.0,5,2
85353,11000085352,-1,1060568,1060590.0,1,2
85354,11000085353,689,566991,567024.0,1,2
85355,11000085354,268,450130,450174.0,2,1
85356,11000085355,1004,878163,878220.0,1,1
85357,11000085356,-1,839420,839468.0,1,2
85358,11000085357,510,411326,411366.0,2,2
85359,11000085358,-1,614581,614610.0,1,2
85360,11000085359,1245,815324,815357.0,1,2
85361,11000085360,656,766321,766331.0,2,2
85362,11000085361,506,546237,546290.0,2,2
85363,11000085362,-1,550661,550682.0,1,2
85364,11000085363,1122,492546,492576.0,2,3
85365,11000085364,-1,874525,874549.0,2,2
85366,11000085365,-1,1167832,1167873.0,2,2
85367,11000085366,1268,972633,972673.0,4,2
85368,11000085367,584,987310,987313.0,2,2
85369,11000085368,316,866062,866093.0,2,1
85370,11000085369,723,1081134,1081159.0,1,1
85371,11000085370,-1,1203280,1203294.0,2,2
85372,11000085371,1432,1032402,1032427.0,2,1
85373,11000085372,-1,397420,397448.0,4,2
85374,11000085373,-1,780914,780944.0,2,2
85375,11000085374,-1,561286,561334.0,2,1
85376,11000085375,-1,1024067,1024077.0,3,1
85377,11000085376,264,1188374,1188393.0,2,2
85378,11000085377,-1,846775,846814.0,1,1
85379,11000085378,604,1104898,,2,2
85380,11000085379,128,855216,855220.0,2,1
85381,11000085380,270,1089152,1089208.0,4,1
85382,11000085381,-1,739231,739285.0,3,1
85383,11000085382,-1,642593,642639.0,1,2
85384,11000085383,719,502143,502153.0,5,2
85385,11000085384,1401,578438,578441.0,2,2
85386,11000085385,-1,716587,716609.0,2,2
85387,11000085386,738,1095208,1095256.0,3,2
85388,11000085387,-1,965495,965528.0,2,2
85389,11000085388,884,536322,536338.0,3,1
85390,11000085389,431,464006,464053.0,2,2
85391,11000085390,1461,1017616,1017625.0,2,2
85392,11000085391,-1,671911,671945.0,5,2
85393,11000085392,-1,739307,739367.0,2,2
85394,11000085393,733,895708,895726.0,5,2
85395,11000085394,-1,1082681,1082718.0,2,2
85396,11000085395,-1,487359,487405.0,2,2
85397,11000085396,729,999705,999747.0,1,2
85398,11000085397,-1,689501,689526.0,5,2
85399,11000085398,46,793787,793836.0,2,2
85400,11000085399,459,826709,826765.0,1,2
85401,11000085400,-1,714078,714093.0,1,2
85402,11000085401,353,1016635,1016666.0,3,2
85403,11000085402,-1,729507,729551.0,2,2
85404,11000085403,-1,911001,911050.0,1,2
85405,11000085404,1111,431471,431521.0,4,2
85406,11000085405,-1,441223,441256.0,4,1
85407,11000085406,989,815228,815259.0,4,2
85408,11000085407,574,1083921,1083950.0,5,2
85409,11000085408,786,388403,388427.0,2,2
85410,11000085409,794,818055,818110.0,1,2
85411,11000085410,-1,1004268,1004283.0,4,1
85412,11000085411,485,808741,808750.0,2,3
85413,11000085412,-1,690214,690271.0,1,1
85414,11000085413,1359,709192,709242.0,4,2
85415,11000085414,1245,1013864,1013868.0,5,2
85416,11000085415,708,482067,482079.0,4,1
85417,11000085416,-1,1186373,1186408.0,3,2
85418,11000085417,451,818861,818862.0,4,2
85419,11000085418,1093,623231,623273.0,2,3
85420,11000085419,-1,834473,834524.0,5,2
85421,11000085420,-1,725075,725088.0,1,2
85422,11000085421,85,388690,388698.0,2,1
85423,11000085422,1342,977904,977942.0,4,2
85424,11000085423,-1,464238,464249.0,2,2
85425,11000085424,1277,838573,838586.0,4,2
85426,11000085425,-1,687590,687595.0,3,1
85427,11000085426,-1,562297,562306.0,3,2
85428,11000085427,53,534895,534911.0,1,2
85429,11000085428,-1,1065570,1065603.0,2,2
85430,11000085429,739,466648,466688.0,1,1
85431,11000085430,326,520668,,1,2
85432,11000085431,-1,830658,830718.0,2,2
85433,11000085432,-1,470551,470610.0,2,2
85434,11000085433,908,494271,494330.0,2,1
85435,11000085434,-1,473824,473831.0,2,2
85436,11000085435,1474,781095,781154.0,1,2
85437,11000085436,213,765278,765303.0,3,2
85438,11000085437,1415,1066638,1066639.0,1,2
85439,11000085438,-1,867672,867729.0,2,2
85440,11000085439,486,1170879,1170935.0,2,3
85441,11000085440,1069,914924,914974.0,2,1
85442,11000085441,1484,758676,758726.0,2,2
85443,11000085442,59,727801,727823.0,2,1
85444,11000085443,736,742004,742058.0,2,1
85445,11000085444,1059,1256916,1256921.0,1,1
85446,11000085445,931,850252,850290.0,5,1
85447,11000085446,139,1263620,,1,2
